Quadrant,ASN,CC,Cone,Percentile,Name
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",6181,US,50,32.608000000000004,Cincinnati Bell Telephone Company LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",25180,GB,50,34.666,Exponential-E Ltd.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11232,US,50,55.666000000000004,Midcontinent Communications
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",53180,BR,50,37.80487804878049,INFORTEL COMUNICACOES LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13807,US,50,30.246000000000002,Great Plains Communications LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9381,HK,49,34.64468085106383,HKBN Enterprise Solutions HK Limited
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13977,US,49,28.285714285714285,Fidium
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",7342,US,48,16.584313725490194,VeriSign Infrastructure & Operations
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262999,BR,47,44.72708333333333,IVI TECNOLOGIA E COMUNICAÇÃO LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",52871,BR,47,44.61875,TASCOM TELECOMUNICAÇÕES LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",6849,UA,47,46.47708333333333,"JSC ""Ukrtelecom"""
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4648,NZ,46,41.858695652173914,Spark New Zealand
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",34772,MK,45,45.184444444444445,NEOTEL AD Skopje
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",50606,PL,45,50.888888888888886,Horyzont Technologie Internetowe sp.z.o.o.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29465,NG,45,32.15681818181818,MTN NIGERIA Communication limited
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11260,CA,44,58.99069767441861,EastLink
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4922,US,44,32.80909090909091,Shenandoah Cable Television LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",63473,US,44,48.86363636363637,"HostHatch, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",25227,RU,43,38.98809523809524,JSC Avantel
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4812,CN,43,57.097727272727276,China Telecom Shanghai Province Network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4181,US,43,34.252272727272725,TDS TELECOM
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",6325,US,43,42.48604651162791,Illinois Century Network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",33154,US,43,28.00930232558139,DQE Communications LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",16713,US,43,38.009302325581395,Northwest Open Access Network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9457,KR,42,4.2953488372093025,DREAMLINE CO.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12083,US,42,36.38139534883721,WideOpenWest Finance LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9145,DE,42,55.26792452830188,EWE TEL GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12406,BY,42,41.078571428571436,Business Network Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3816,CO,42,53.99111111111112,COLOMBIA TELECOMUNICACIONES S.A. ESP BIC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",266409,BR,41,40.476190476190474,SECW TELECOM
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8595,RU,41,23.307317073170733,OOO WestCall Ltd.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3561,US,40,18.195121951219512,Lumen (ex. Savvis)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12042,US,40,25.555,Fidium
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",21413,DE,40,42.712820512820514,Envia Tel GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",264288,BR,40,40.0,GNET PROVEDOR
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9425,CN,40,0.0,Future Internet Technology Infrastructure (FITI)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",19332,MX,40,46.3275,"Marcatel Com, S.A. de C.V."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",6661,LU,40,57.02051282051283,POST Luxembourg
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2200,FR,39,45.34615384615385,Renater
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",38272,CN,39,0.0,China Education and Research Network (CERNET)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12722,RU,39,26.558974358974357,RECONN LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",52587,BR,39,38.03333333333333,iFibra Telecom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",81,US,39,41.85128205128205,MCNC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",266445,BR,38,45.09705882352941,SEA TELECOM LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",17072,MX,38,37.502500000000005,"TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8283,NL,38,43.93939393939394,Netwerkvereniging Coloclue
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13415,US,38,28.234210526315792,"FirstDigital Communications, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3112,US,38,2.38,OARnet
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",273478,BR,38,44.72173913043478,Sage Networks
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",10010,JP,38,50.80285714285714,TOKAI Communications Corporation
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",35179,PL,38,55.98684210526316,Korbank S. A.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",53158,BR,37,42.361111111111114,Net Turbo Telecom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262494,BR,37,39.189189189189186,Virtex Telecom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",327708,RW,37,30.404347826086955,Airtel Rwanda Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8422,DE,37,40.435135135135134,NetCologne
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",25645,US,37,38.02432432432432,"Momentum Telecom, Inc."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",23910,CN,37,17.267567567567568,China Next Generation Internet CERNET2
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262532,BR,37,38.19444444444444,NET ONDA SERVICOS DE INTERNET LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",43668,UA,37,15.916216216216215,"""AS43668"" LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11272,US,37,22.656756756756756,C Spire Fiber
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",40850,US,37,30.091666666666665,UPIX NETWORKS INTERNATIONAL LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",25394,DE,36,42.30571428571428,MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",10490,US,36,34.972500000000004,Georgia Institute of Technology
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",31117,SK,36,46.18333333333333,ENERGOTEL a.s.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",1916,BR,36,17.647058823529413,RNP - Rede Nacional de Ensino e Pesquisa
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",7720,US,36,27.77777777777778,Skywolf Technology LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",263327,BR,36,32.972972972972975,ONLINE TELECOMUNICACOES LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",22974,US,36,24.46388888888889,Charter Communications LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",17922,ID,36,56.6025641025641,PT Indosat Tbk
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",21559,PR,36,27.037837837837838,OSNET
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",50581,UA,35,44.08571428571429,Ukrainian Telecommunication Group LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28202,BR,35,32.38214285714286,Master Internet
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11492,US,35,26.737142857142857,"CABLE ONE, INC."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13329,US,35,46.068571428571424,"Kansas Fiber Network, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29695,NO,35,47.35142857142858,Lyse Tele AS
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",19754,US,35,30.722500000000004,"The Fusion Network, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",293,US,35,41.074285714285715,ESnet
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",30036,US,35,22.857142857142858,Mediacom Communications Corp
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",263629,BR,35,59.028125,VIBRA ARTEFATOS LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",37061,KE,34,5.461764705882352,Safaricom Limited
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",37084,TZ,34,22.580645161290324,Simbanet (T) Limited
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",52840,BR,34,51.724137931034484,UFINET BRASIL S.A.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9905,ID,33,43.8575,PT Link Net Tbk
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",5488,BE,33,39.39393939393939,Proximus NV
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",263073,BR,33,27.272727272727273,DTEL TELECOM
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12213,US,33,28.099999999999998,Centersquare
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28158,BR,33,50.96774193548387,Ampernet Telecomunicações Ltda
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",327782,ZA,33,56.7048951048951,Metrofibre Networx
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",17054,US,33,24.948484848484846,Expedient
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",7782,US,33,17.94242424242424,"Alaska Communications Systems Group, Inc."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4538,CN,32,33.60625,China Education and Research Network Center
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11758,US,32,38.989999999999995,IRIS Networks
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",21050,KW,32,42.5125,Fast Communication Company Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8470,RU,32,27.884375,JSC Macomnet
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",38022,NZ,32,38.615625,REANNZ National Research and Education Network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",264293,BR,32,41.964285714285715,Smart Solucoes em Telecomunicacoes
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",5384,AE,32,47.25625,EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3327,NL,32,57.69230769230769,CITIC Telecom CPC Netherlands B.V.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",10310,US,31,0.0,Yahoo Holdings Inc.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",38757,ID,31,41.39677419354839,PT Indonesia Comnets Plus
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",1241,GR,31,47.619354838709675,Nova Telecommunications & Media Single Member S.A
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",266525,BR,31,44.965625,Eurocorp Vialux Internet Eireli
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13789,US,31,7.546875,Unitas Global
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",23404,US,31,25.42413793103448,Ritter Communications
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8374,PL,31,38.70967741935484,Polkomtel Sp. z o.o.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",3737,US,31,48.928125,PenTeleData Inc.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",269595,BR,31,48.958333333333336,VGRNET INFORMATICA LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13110,PL,30,43.333333333333336,INEA sp. z o.o.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",237,US,30,55.419999999999995,Merit Network Inc.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",34718,UZ,30,48.86333333333334,"""IST TELEKOM"" JV LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",263269,BR,30,45.3448275862069,RAGTEK TECNOLOGIA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",14265,US,30,3.3333333333333335,TPx Communications
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",266181,BR,30,29.032258064516128,GOLDEN LINK
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",10242,US,30,44.455555555555556,US Internet Corp
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",21473,DE,29,45.332,PFALZKOM GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",50309,BE,29,49.46206896551725,Arcadiz Telecom NV
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",273683,BR,29,52.38,ALLREDE TELECOM LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",44735,IS,29,59.76896551724138,Nova hf
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",15958,RS,29,51.90344827586206,CETIN Ltd. Belgrade
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",265061,BR,29,48.0,GC NET
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",327693,ZA,29,42.10526315789474,Echotel Pty Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",27066,US,29,0.0,United States Department of Defense (DoD)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",25019,SA,29,44.13793103448276,Saudi Telecom Company JSC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8492,RU,29,39.6551724137931,"""OBIT"" Ltd."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",263558,BR,29,37.93103448275862,Grupo Jet
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",61745,BR,29,54.88620689655173,NBS Telecom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",16097,DE,29,57.407407407407405,HL komm Telekommunikations GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",52974,BR,28,56.35925925925926,Henet Telecomunicacoes Ltda
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29314,PL,28,50.0,VECTRA S.A.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13999,MX,28,42.77241379310345,"Mega Cable, S.A. de C.V."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",23352,US,28,41.34444444444445,DEFT.COM
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",16905,US,28,40.0,LEARN
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",53065,BR,27,33.333333333333336,Opcao Telecom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",855,CA,27,44.681481481481484,Bell Canada
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12831,PL,27,32.0,"Technical University of Gdansk, Academic Computer Center TASK"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",2381,US,27,37.50714285714286,WiscNet
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",265482,BR,27,45.0,NET EXPRESS BRASIL LTDA - ME
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",55140,US,27,37.574074074074076,"Sho Me Technologies, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9063,DE,26,53.75384615384615,VSE NET GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",20119,CA,26,49.2,ARROW DATACENTERS INC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",36873,NG,26,34.24615384615385,Airtel Networks Limited
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",36149,US,26,14.315384615384614,"Hawaiian Telcom Services Company, Inc."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",30722,IT,26,28.8,Fastweb SpA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29909,CA,26,34.176923076923075,Metro Optic
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8985,RU,26,52.81153846153846,"Join-stock company ""Internet Exchange""MSK-IX"""
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",16347,FR,26,54.79230769230769,ADISTA SAS
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",10430,US,26,59.61538461538461,Washington State K-20 Telecommunications Network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",10835,US,26,56.51923076923077,Visionary Communications LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",51465,PL,26,45.916000000000004,M3.NET Sp. z o.o. / Fixmap Group
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",48858,RU,26,38.05769230769231,"JSC ""ER-Telecom Holding"""
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",10834,AR,25,59.1675,Telefonica de Argentina
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9255,SG,25,11.764705882352942,Singapore Telecom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",21320,NL,25,53.856,GEANT Vereniging
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",26744,US,25,35.816,"Planters Communications, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",41039,RU,25,51.0,"Timer, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",139883,SG,25,20.232,SPTEL PTE. LTD.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8047,US,25,15.968,"GENERAL COMMUNICATION, INC."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",803,CA,25,56.23333333333333,Saskatchewan Telecommunications
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",265442,BR,25,55.2,VISUAL LINK COMUNICACOES MULTIMIDIA LTDA - ME
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262253,PE,25,56.472,Fiberlux
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12337,DE,25,52.8,noris network AG
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",15525,PT,25,34.0,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",61678,BR,25,48.0,NETWAY INFORMATICA LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29670,DE,24,50.0,"Individual Network Berlin (""IN-Berlin"") e.V."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9038,JO,24,33.333333333333336,Al Bahrainia al Urdunia Liltaknia Wa Alitisalat Plc. Co
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",263998,BR,24,45.908,SIM FIBRA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",28649,BR,24,28.125,Desktop Sigmanet Comunicação Multimídia SA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",25956,US,24,25.27916666666667,Logix
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",265144,BR,24,39.04761904761905,MCD INFORMATICA E TELECOMUNICACOES LTDA - ME
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",18450,US,24,58.25,"WebNX, Inc."
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",7311,CA,24,43.625,Frontier Networks Inc
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",23201,PY,24,50.0,TIGO Paraguay
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",15108,US,24,25.0,Allo Communications LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",24637,DE,24,9.029166666666667,WEBDISCOUNT GmbH & Co. KG
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",26827,US,24,20.866666666666667,EPB Fiber Optics
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",21299,KZ,23,42.80869565217392,Kar-Tel LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13489,CO,23,47.22083333333333,EPM Telecomunicaciones S.A. E.S.P.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",22742,US,23,30.47826086956522,Connecticut Education Network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",57681,RU,23,18.94090909090909,PJSC Moscow city telephone network
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",42781,KW,23,44.926086956521736,Zajil International Telecom Company KSCC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",396926,US,23,13.043478260869565,C Spire Fiber
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",30029,US,23,35.50869565217391,"Dobson Technologies - Transport and Telecom Solutions, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29518,SE,23,59.94500000000001,Bredband2 AB
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",1887,PL,23,50.0,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",19752,CA,23,18.208695652173912,Hydro One Telecom Inc.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",6300,US,23,32.80869565217392,Fidium
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",60330,BY,23,42.88695652173913,Belarusian Cloud Technologies LLC
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",6677,IS,23,58.62068965517241,Míla hf
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",20141,US,22,5.054545454545455,"Quality Technology Services, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",52928,BR,22,35.22727272727273,Nortetel Telecomunicações LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",136907,HK,22,47.94193548387097,Huawei Cloud
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",6922,US,22,15.490909090909092,Texas Department of Information Resources
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",61758,BR,22,25.665,TOP NET SERVIÇOS LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",267587,BR,22,36.95652173913044,VEL FIBRA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",7992,CA,22,34.622727272727275,Cogeco Connexion Inc.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",264144,BR,22,14.285714285714286,ASAP GLOBAL TELECOM
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",786,GB,22,29.681818181818183,Jisc Services Limited
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",13150,IL,22,45.52,CATO NETWORKS LTD
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",264562,BR,22,42.1875,Texnet
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",264984,BR,22,48.958333333333336,CLICKIP PROVEDORES DE ACESSO LTDA
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",11776,US,22,24.027272727272727,Breezeline
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",262725,BR,22,35.97826086956522,CONECT
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",49808,AT,21,57.10952380952381,Energie AG Oberoesterreich Services und Digital Solutions GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",23314,US,21,5.0,Summit Broadband
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",27065,US,21,0.0,United States Department of Defense (DoD)
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",9340,ID,21,49.661904761904765,PT Indointernet Tbk
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",265290,BR,21,36.36363636363637,Uplink Telecom
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",23838,NZ,21,47.523809523809526,Solarix Networks Limited
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",47626,RU,21,21.827777777777776,"Timer, LLC"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",41998,DE,21,53.480952380952374,NetCom BW GmbH
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",15695,NL,21,41.457142857142856,Expereo International BV
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",20294,UG,21,32.3,MTN Uganda
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29405,SK,21,47.61904761904762,VNET a.s.
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",29614,GH,21,19.047619047619047,TELECEL GHANA AS INTERNATIONAL TRANSIT
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",45250,TW,21,56.122727272727275,Vocom International Telecommunications AP Area
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",4618,TH,21,58.75454545454545,Internet Thailand Company Limited
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12703,GB,21,21.904761904761905,Pulsant (Scotland) Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",44684,GB,21,56.52173913043478,Mythic Beasts Ltd
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",39153,RU,21,18.42105263157895,"JOINT-STOCK COMPANY ""TELEPORT TELECOM"""
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",8001,US,21,33.08571428571429,"Cologix, Inc"
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",21738,US,21,52.5,Rozint
"Q4: UNSECURED PROVIDER, UNSIGNED CUSTOMERS",12200,US,21,7.70952380952381,Rackspace Hosting
