collector,prefix,as_path,total_hops,protected_hops,fraction_protected
rrc14,2a09:54c3:a1f0::/44,"199524 6939 215147 210796",3,1,0.3333
rrc14,2a14:67c1:a100::/44,"199524 174 207529 210176",3,1,0.3333
rrc14,2a14:6f44:1030::/44,"6762 6939 214762 214757",3,1,0.3333
rrc14,2a0f:1cc5:2648::/46,"6939 17433 40929 202335",3,1,0.3333
rrc14,2406:840:5860::/47,"6762 34927 199310 139317",3,1,0.3333
rrc14,2a0a:d680:8100::/47,"6762 174 204211 139317",3,1,0.3333
rrc14,2001:67c:5c::/48,"19151 6939 50156 35627",3,1,0.3333
rrc14,2001:67c:5c::/48,"2914 39923 50156 35627",3,1,0.3333
rrc14,2406:840:90::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:3c2::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:6c1::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:806::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:a31::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:1800::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2602:2a3:8::/48,"6939 47778 30581 397958",3,1,0.3333
rrc14,2602:f92a:a474::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,45.149.58.0/24,"6762 49434 2027 209097",3,1,0.3333
rrc14,2804:b0c:f004::/48,"1280 6939 52564 52935",3,1,0.3333
rrc14,2a06:9801:85::/48,"6939 215828 218904 204464",3,1,0.3333
rrc14,2a07:e00:ac::/48,"199524 6939 400587 210083",3,1,0.3333
rrc14,2a07:e00:ac::/48,"6762 6939 400587 210083",3,1,0.3333
rrc14,2a07:e00:bc::/48,"2914 6939 400587 210083",3,1,0.3333
rrc14,2a09:54c3:f8a0::/48,"19151 6939 215147 210796",3,1,0.3333
rrc14,2a0b:3c40:11::/48,"6939 55285 208258 205406",3,1,0.3333
rrc14,2a0b:3c40:f1::/48,"6939 55285 208258 205406",3,1,0.3333
rrc14,2a0b:4e07:3b::/48,"1280 6939 400587 210083",3,1,0.3333
rrc14,2a0b:4e07:3b::/48,"2914 6939 400587 210083",3,1,0.3333
rrc14,2a0c:9a40:23be::/48,"2914 35200 52025 34927",3,1,0.3333
rrc14,2a0e:aa06:49e::/48,"2914 20473 209300 24239",3,1,0.3333
rrc14,2a0e:b107:27f4::/48,"19151 6939 51202 215828",3,1,0.3333
rrc14,2a0e:b107:27f8::/48,"1280 6939 51202 215828",3,1,0.3333
rrc14,2a0e:b107:27f9::/48,"19151 6939 51202 215828",3,1,0.3333
rrc14,2a0e:b107:27f9::/48,"6762 5405 51202 215828",3,1,0.3333
rrc14,2a0f:1cc4:e302::/48,"6939 52025 202335 40929",3,1,0.3333
rrc14,2a0f:1cc5:f07::/48,"6762 174 207529 210352",3,1,0.3333
rrc14,2a13:9500:b8::/48,"6939 9002 210917 57142",3,1,0.3333
rrc14,2a13:b487:5301::/48,"6939 44324 216299 201386",3,1,0.3333
rrc14,2a13:c8c3:cf44::/48,"6762 6939 210464 213900",3,1,0.3333
rrc14,82.138.108.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,82.138.124.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2a14:7580:ff99::/48,"19151 49600 205941 210464",3,1,0.3333
rrc14,2a14:7580:ff99::/48,"6939 216456 205941 210464",3,1,0.3333
rrc14,2a14:7581:4545::/48,"6939 135659 215171 44817",3,1,0.3333
rrc14,2a14:7583:ef52::/48,"199524 6939 215147 215375",3,1,0.3333
rrc14,86.107.182.0/24,"6762 174 212271 57142",3,1,0.3333
rrc14,176.126.175.0/24,"6762 9002 210917 57142",3,1,0.3333
rrc14,187.84.96.0/20,"2914 268624 22356 8055",3,1,0.3333
rrc14,146.19.12.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,200.160.48.0/20,"2914 268624 22356 8055",3,1,0.3333
rrc14,185.34.131.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,185.93.55.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,185.115.204.0/24,"6762 49434 2027 209097",3,1,0.3333
rrc14,185.119.104.0/24,"2914 25091 57118 12307",3,1,0.3333
rrc14,143.255.219.0/24,"1280 6939 52564 52935",3,1,0.3333
rrc14,185.130.47.0/24,"1280 6939 400587 210083",3,1,0.3333
rrc14,177.128.8.0/21,"2914 268624 22356 262444",3,1,0.3333
rrc14,185.169.181.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,200.150.200.0/21,"2914 268624 22356 263511",3,1,0.3333
rrc14,187.63.88.0/21,"2914 268624 22356 262444",3,1,0.3333
rrc14,185.195.255.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,185.219.124.0/24,"2914 268624 22356 31490",3,1,0.3333
rrc14,204.9.40.0/21,"19151 6939 401077 62935",3,1,0.3333
rrc14,149.50.230.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,188.0.134.0/24,"2914 9002 35168 35104",3,1,0.3333
rrc14,188.0.139.0/24,"6762 20485 35168 35104",3,1,0.3333
rrc14,77.245.104.0/22,"1280 6939 35168 35104",3,1,0.3333
rrc14,188.0.158.0/24,"6762 9002 35168 35104",3,1,0.3333
rrc14,147.79.1.0/24,"2914 40792 44324 53808",3,1,0.3333
rrc14,188.127.32.0/24,"2914 9002 35168 35104",3,1,0.3333
rrc14,188.127.47.0/24,"19151 9002 35168 35104",3,1,0.3333
rrc14,188.127.47.0/24,"6762 9002 35168 35104",3,1,0.3333
rrc14,188.127.49.0/24,"2914 9002 35168 35104",3,1,0.3333
rrc14,188.127.49.0/24,"6762 9002 35168 35104",3,1,0.3333
rrc14,149.50.228.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,189.38.22.0/24,"2914 268624 22356 273436",3,1,0.3333
rrc14,189.50.110.0/24,"2914 268624 22356 28668",3,1,0.3333
rrc14,191.5.105.0/24,"1280 6939 52564 52935",3,1,0.3333
rrc14,177.128.12.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,193.110.208.0/24,"6762 12735 9121 12891",3,1,0.3333
rrc14,193.110.213.0/24,"6762 12735 9121 12891",3,1,0.3333
rrc14,193.111.116.0/24,"2914 268624 22356 199829",3,1,0.3333
rrc14,194.0.207.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,194.1.218.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,188.64.212.0/22,"19151 33891 200970 200683",3,1,0.3333
rrc14,187.63.92.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,191.5.108.0/22,"1280 6939 52564 52935",3,1,0.3333
rrc14,195.144.24.0/24,"19151 6939 213900 210464",3,1,0.3333
rrc14,195.144.24.0/24,"6762 6939 213900 210464",3,1,0.3333
rrc14,199.231.235.0/24,"1280 6939 400587 210083",3,1,0.3333
rrc14,200.229.68.0/22,"2914 268624 22356 263511",3,1,0.3333
rrc14,216.73.136.0/22,"2914 394177 22462 399111",3,1,0.3333
rrc14,45.168.122.0/23,"2914 268624 22356 268605",3,1,0.3333
rrc14,77.245.108.0/23,"1280 6939 35168 35104",3,1,0.3333
rrc14,149.50.240.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,217.114.200.0/24,"6762 29467 60132 197133",3,1,0.3333
rrc14,177.87.122.0/23,"2914 268624 22356 263511",3,1,0.3333
rrc14,217.196.25.0/24,"6762 20485 35168 35104",3,1,0.3333
rrc14,2a0e:5c04::/30,"2914 6696 2027 209097",3,1,0.3333
rrc14,2a0e:5c04::/30,"6762 49434 2027 209097",3,1,0.3333
rrc14,149.50.241.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2804:b0c::/32,"1280 6939 52564 52935",3,1,0.3333
rrc14,149.50.255.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2804:3b8c::/32,"6762 16735 61696 266156",3,1,0.3333
rrc14,149.50.248.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2a06:8a00::/32,"2914 25091 57118 12307",3,1,0.3333
rrc14,149.50.254.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2a06:8a07::/32,"6762 25091 57118 12307",3,1,0.3333
rrc14,177.84.108.0/23,"2914 268624 22356 52721",3,1,0.3333
rrc14,177.23.190.0/23,"1280 6939 52564 52935",3,1,0.3333
rrc14,2a0a:3e42::/32,"1280 6939 212514 210152",3,1,0.3333
rrc14,2a0a:3e42::/32,"6762 6939 212514 210152",3,1,0.3333
rrc14,2a0e:5c00::/32,"6762 49434 2027 209097",3,1,0.3333
rrc14,2a0e:5c03::/32,"2914 6696 2027 209097",3,1,0.3333
rrc14,2a12:f280::/32,"6762 49434 2027 209097",3,1,0.3333
rrc14,2a12:f282::/32,"2914 6696 2027 209097",3,1,0.3333
rrc14,2a12:f282::/32,"6762 49434 2027 209097",3,1,0.3333
rrc14,2402:6e60:1000::/36,"6939 140227 44324 9515",3,1,0.3333
rrc14,2a05:dfc6:3000::/36,"6939 51202 215828 218904",3,1,0.3333
rrc14,2a07:e02:1000::/36,"19151 6939 400587 210083",3,1,0.3333
rrc14,189.91.228.0/23,"2914 268624 22356 28668",3,1,0.3333
rrc14,191.5.108.0/23,"1280 6939 52564 52935",3,1,0.3333
rrc14,2a14:7583::/39,"19151 6939 213900 210464",3,1,0.3333
rrc14,2a14:7583::/39,"6762 6939 213900 210464",3,1,0.3333
rrc14,2a05:dfc6:9500::/40,"1280 6939 3257 399486 205941 204464 199746",6,2,0.3333
rrc14,217.196.26.0/23,"1280 6939 35168 35104",3,1,0.3333
rrc14,195.160.166.0/23,"2914 39923 50156 35627",3,1,0.3333
rrc14,2a0c:9a40:2300::/40,"2914 35200 52025 34927",3,1,0.3333
rrc14,200.220.148.0/23,"2914 268624 22356 28576",3,1,0.3333
rrc14,2a14:7c0:f300::/40,"6939 49581 51396 64457",3,1,0.3333
rrc14,5.182.144.0/24,"6762 49434 2027 209097",3,1,0.3333
rrc14,5.182.146.0/24,"6762 49434 2027 209097",3,1,0.3333
rrc14,5.182.244.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,5.231.116.0/24,"2914 50263 51202 215828",3,1,0.3333
rrc14,23.150.24.0/24,"6762 174 54702 40124",3,1,0.3333
rrc14,23.150.24.0/24,"2914 174 54702 40124",3,1,0.3333
rrc14,23.150.24.0/24,"199524 174 54702 40124",3,1,0.3333
rrc14,23.151.104.0/24,"2914 40792 44324 53808",3,1,0.3333
rrc14,2602:f92a:230::/44,"2914 40792 44324 53808",3,1,0.3333
rrc14,23.171.128.0/24,"2914 174 396879 396313",3,1,0.3333
rrc14,23.171.128.0/24,"199524 174 396879 396313",3,1,0.3333
rrc14,2a09:54c3:6010::/44,"6939 213527 215375 215147",3,1,0.3333
rrc14,2a09:54c3:a1f0::/44,"19151 6939 215147 210796",3,1,0.3333
rrc14,2a0e:b107:740::/44,"6939 29632 209300 38255",3,1,0.3333
rrc14,2a14:67c1:a100::/44,"1280 6939 207529 210176",3,1,0.3333
rrc14,2a14:6f44:1030::/44,"1280 6939 214762 214757",3,1,0.3333
rrc14,2a14:6f44:1030::/44,"2914 6939 214762 214757",3,1,0.3333
rrc14,2406:840:43e0::/47,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:5800::/47,"6762 34927 199310 139317",3,1,0.3333
rrc14,2a0a:d680:8100::/47,"199524 174 204211 139317",3,1,0.3333
rrc14,31.59.141.0/24,"19151 6939 213900 210464",3,1,0.3333
rrc14,2001:67c:5c::/48,"1280 6939 50156 35627",3,1,0.3333
rrc14,2001:67c:5c::/48,"199524 6939 50156 35627",3,1,0.3333
rrc14,2001:67c:5c::/48,"6762 6939 50156 35627",3,1,0.3333
rrc14,2001:67c:2c89::/48,"6939 8717 60092 31308",3,1,0.3333
rrc14,2406:840:44::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:79::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:103::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:380::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:420::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:680::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:800::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:803::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:881::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:882::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:c60::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2406:840:1001::/48,"6762 34927 199310 139317",3,1,0.3333
rrc14,2602:f78a:42::/48,"1280 6939 16909 401507",3,1,0.3333
rrc14,2602:f78a:42::/48,"19151 6939 16909 401507",3,1,0.3333
rrc14,2602:f92a:a474::/48,"2914 40792 199310 139317",3,1,0.3333
rrc14,45.149.59.0/24,"2914 6696 2027 209097",3,1,0.3333
rrc14,2804:b0c:e000::/48,"1280 6939 52564 52935",3,1,0.3333
rrc14,45.149.58.0/24,"2914 6696 2027 209097",3,1,0.3333
rrc14,45.149.57.0/24,"6762 49434 2027 209097",3,1,0.3333
rrc14,2a07:e00:c::/48,"1280 6939 400587 210083",3,1,0.3333
rrc14,2a07:e00:c::/48,"2914 6939 400587 210083",3,1,0.3333
rrc14,2a07:e00:ac::/48,"1280 6939 400587 210083",3,1,0.3333
rrc14,45.158.12.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2a07:e00:bc::/48,"199524 6939 400587 210083",3,1,0.3333
rrc14,2a07:e00:bc::/48,"6762 6939 400587 210083",3,1,0.3333
rrc14,2a07:2486:400f::/48,"6939 215828 218904 204464",3,1,0.3333
rrc14,64.93.71.0/24,"6762 60068 401866 46962",3,1,0.3333
rrc14,46.235.86.0/24,"6762 20485 35168 35104",3,1,0.3333
rrc14,2a0b:3c40:7::/48,"6939 55285 208258 205406",3,1,0.3333
rrc14,64.93.71.0/24,"2914 60068 401866 46962",3,1,0.3333
rrc14,64.93.71.0/24,"19151 60068 401866 46962",3,1,0.3333
rrc14,64.93.70.0/24,"6762 60068 401866 46962",3,1,0.3333
rrc14,2a0b:4e07:3b::/48,"6762 6939 400587 210083",3,1,0.3333
rrc14,2a0c:9a40:2312::/48,"2914 35200 52025 34927",3,1,0.3333
rrc14,2a0c:9a40:232d::/48,"2914 35200 52025 34927",3,1,0.3333
rrc14,2a0c:9a40:2395::/48,"6762 35133 52025 34927",3,1,0.3333
rrc14,2a0c:b641:571::/48,"2914 20473 209300 24239",3,1,0.3333
rrc14,2a0e:5540:12::/48,"6939 55285 208258 205406",3,1,0.3333
rrc14,2a0e:b107:27d0::/48,"2914 6204 51202 215828",3,1,0.3333
rrc14,2a0e:b107:27f4::/48,"1280 6939 51202 215828",3,1,0.3333
rrc14,2a0e:b107:27f5::/48,"19151 6939 51202 215828",3,1,0.3333
rrc14,2a0e:b107:27f5::/48,"2914 50263 51202 215828",3,1,0.3333
rrc14,2a0e:b107:27f8::/48,"19151 6939 51202 215828",3,1,0.3333
rrc14,2a0e:b107:27f9::/48,"199524 6939 51202 215828",3,1,0.3333
rrc14,2a0e:b107:27fa::/48,"2914 6204 51202 215828",3,1,0.3333
rrc14,2a0e:b107:27fe::/48,"2914 6204 51202 215828",3,1,0.3333
rrc14,2a0f:1cc4:e301::/48,"6939 52025 202335 40929",3,1,0.3333
rrc14,80.242.210.0/24,"19151 9002 35168 35104",3,1,0.3333
rrc14,2a0f:1cc6:b110::/48,"199524 6939 213605 154185",3,1,0.3333
rrc14,81.168.35.0/24,"6762 174 205684 212783",3,1,0.3333
rrc14,2a13:9500:b8::/48,"19151 9002 210917 57142",3,1,0.3333
rrc14,81.168.35.0/24,"2914 174 205684 212783",3,1,0.3333
rrc14,2a13:c8c3:cf44::/48,"2914 6939 210464 213900",3,1,0.3333
rrc14,81.168.35.0/24,"19151 174 205684 212783",3,1,0.3333
rrc14,82.138.110.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2a14:67c1:b148::/48,"199524 6939 204539 213605",3,1,0.3333
rrc14,82.138.122.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2a14:67c1:b148::/48,"6762 6939 204539 213605",3,1,0.3333
rrc14,2a14:7580:d22::/48,"199524 1299 215828 199310",3,1,0.3333
rrc14,2a14:7580:d22::/48,"6762 1299 215828 199310",3,1,0.3333
rrc14,2a14:7580:ff99::/48,"2914 6204 205941 210464",3,1,0.3333
rrc14,85.155.228.0/24,"6762 6939 213900 210464",3,1,0.3333
rrc14,86.107.30.0/24,"6762 9002 210917 57142",3,1,0.3333
rrc14,2a14:7581:4540::/48,"6939 135659 215171 44817",3,1,0.3333
rrc14,86.107.54.0/24,"19151 9002 210917 57142",3,1,0.3333
rrc14,2a14:7583:ef52::/48,"19151 6939 215147 215375",3,1,0.3333
rrc14,86.107.181.0/24,"2914 9002 210917 57142",3,1,0.3333
rrc14,86.107.182.0/24,"2914 174 212271 57142",3,1,0.3333
rrc14,2a14:7586:6108::/48,"19151 6939 207529 204211",3,1,0.3333
rrc14,89.32.185.0/24,"6762 9002 210917 57142",3,1,0.3333
rrc14,89.200.218.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,89.43.38.0/24,"6762 9002 210917 57142",3,1,0.3333
rrc14,89.47.3.0/24,"2914 9002 210917 57142",3,1,0.3333
rrc14,89.200.217.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,89.47.10.0/24,"6762 9002 210917 57142",3,1,0.3333
rrc14,177.23.190.0/24,"1280 6939 52564 52935",3,1,0.3333
rrc14,177.23.189.0/24,"1280 6939 52564 52935",3,1,0.3333
rrc14,177.190.110.0/24,"19151 2914 268624 22356",3,1,0.3333
rrc14,177.190.110.0/24,"199524 6453 268624 22356",3,1,0.3333
rrc14,201.23.96.0/19,"2914 268624 22356 28590",3,1,0.3333
rrc14,187.63.80.0/20,"2914 268624 22356 262444",3,1,0.3333
rrc14,143.255.216.0/24,"1280 6939 52564 52935",3,1,0.3333
rrc14,200.142.240.0/20,"2914 268624 22356 14204",3,1,0.3333
rrc14,93.185.72.0/21,"6762 20485 35168 35104",3,1,0.3333
rrc14,143.246.140.0/24,"6762 35133 52025 34927",3,1,0.3333
rrc14,185.86.83.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,185.93.52.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,143.246.140.0/24,"2914 35200 52025 34927",3,1,0.3333
rrc14,185.115.204.0/24,"2914 6696 2027 209097",3,1,0.3333
rrc14,185.119.104.0/24,"19151 25091 57118 12307",3,1,0.3333
rrc14,93.185.72.0/21,"1280 6939 35168 35104",3,1,0.3333
rrc14,177.86.232.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,177.23.184.0/21,"1280 6939 52564 52935",3,1,0.3333
rrc14,144.79.237.0/24,"1280 6939 216198 18040",3,1,0.3333
rrc14,185.119.107.0/24,"6762 25091 57118 12307",3,1,0.3333
rrc14,177.52.104.0/21,"2914 268624 22356 262444",3,1,0.3333
rrc14,177.87.72.0/21,"2914 268624 22356 262444",3,1,0.3333
rrc14,143.255.217.0/24,"1280 6939 52564 52935",3,1,0.3333
rrc14,178.248.208.0/21,"6762 29467 60132 197133",3,1,0.3333
rrc14,178.251.248.0/21,"6762 29467 60132 197133",3,1,0.3333
rrc14,187.73.128.0/21,"2914 268624 22356 28576",3,1,0.3333
rrc14,187.63.80.0/21,"2914 268624 22356 262444",3,1,0.3333
rrc14,186.194.128.0/21,"2914 268624 22356 53141",3,1,0.3333
rrc14,200.79.184.0/21,"2914 268624 22356 262444",3,1,0.3333
rrc14,185.195.254.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,191.5.104.0/21,"1280 6939 52564 52935",3,1,0.3333
rrc14,185.213.171.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,200.189.48.0/21,"2914 268624 22356 14204",3,1,0.3333
rrc14,200.220.152.0/21,"2914 268624 22356 28576",3,1,0.3333
rrc14,149.50.225.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,45.160.0.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,45.168.120.0/22,"2914 268624 22356 268605",3,1,0.3333
rrc14,45.164.60.0/22,"2914 268624 22356 268605",3,1,0.3333
rrc14,188.0.134.0/24,"6762 9002 35168 35104",3,1,0.3333
rrc14,104.128.180.0/22,"2914 394177 22462 399111",3,1,0.3333
rrc14,91.197.136.0/22,"6762 29467 60132 197133",3,1,0.3333
rrc14,77.245.104.0/22,"6762 20485 35168 35104",3,1,0.3333
rrc14,104.128.180.0/22,"19151 394177 22462 399111",3,1,0.3333
rrc14,95.141.136.0/22,"1280 6939 35168 35104",3,1,0.3333
rrc14,188.127.32.0/24,"19151 9002 35168 35104",3,1,0.3333
rrc14,95.141.136.0/22,"6762 20485 35168 35104",3,1,0.3333
rrc14,149.50.226.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,149.50.229.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,138.185.108.0/22,"2914 268624 22356 52721",3,1,0.3333
rrc14,188.127.47.0/24,"2914 9002 35168 35104",3,1,0.3333
rrc14,143.255.216.0/22,"1280 6939 52564 52935",3,1,0.3333
rrc14,168.196.28.0/22,"2914 268624 22356 28649",3,1,0.3333
rrc14,177.52.108.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,177.84.108.0/22,"2914 268624 22356 52721",3,1,0.3333
rrc14,177.52.104.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,170.246.96.0/22,"2914 268624 22356 52721",3,1,0.3333
rrc14,188.240.208.0/24,"6762 9002 210917 57142",3,1,0.3333
rrc14,189.38.19.0/24,"2914 268624 22356 28576",3,1,0.3333
rrc14,177.23.188.0/22,"1280 6939 52564 52935",3,1,0.3333
rrc14,149.50.227.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,177.23.184.0/22,"1280 6939 52564 52935",3,1,0.3333
rrc14,191.5.104.0/24,"1280 6939 52564 52935",3,1,0.3333
rrc14,177.87.76.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,177.128.8.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,149.50.235.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,149.50.239.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,193.110.211.0/24,"6762 12735 9121 12891",3,1,0.3333
rrc14,193.110.212.0/24,"6762 12735 9121 12891",3,1,0.3333
rrc14,185.68.4.0/22,"19151 33891 200970 200683",3,1,0.3333
rrc14,193.110.215.0/24,"6762 12735 9121 12891",3,1,0.3333
rrc14,149.50.232.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,149.50.234.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,177.93.232.0/23,"2914 268624 22356 28663",3,1,0.3333
rrc14,177.87.72.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,187.63.80.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,186.233.224.0/22,"2914 268624 22356 263511",3,1,0.3333
rrc14,187.63.84.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,187.63.88.0/22,"2914 268624 22356 262444",3,1,0.3333
rrc14,191.5.104.0/22,"1280 6939 52564 52935",3,1,0.3333
rrc14,149.50.237.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,149.50.238.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,200.150.204.0/22,"2914 268624 22356 263511",3,1,0.3333
rrc14,200.152.28.0/22,"2914 268624 22356 28590",3,1,0.3333
rrc14,200.150.196.0/22,"2914 268624 22356 263511",3,1,0.3333
rrc14,195.160.167.0/24,"2914 39923 50156 35627",3,1,0.3333
rrc14,200.188.220.0/22,"2914 268624 22356 28590",3,1,0.3333
rrc14,200.220.144.0/22,"2914 268624 22356 28576",3,1,0.3333
rrc14,216.73.136.0/22,"19151 394177 22462 399111",3,1,0.3333
rrc14,200.229.76.0/22,"2914 268624 22356 263511",3,1,0.3333
rrc14,45.160.2.0/23,"2914 268624 22356 262444",3,1,0.3333
rrc14,45.168.120.0/23,"2914 268624 22356 268605",3,1,0.3333
rrc14,66.205.244.0/23,"19151 6939 401077 62935",3,1,0.3333
rrc14,149.50.244.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,77.245.108.0/23,"6762 20485 35168 35104",3,1,0.3333
rrc14,213.238.177.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,217.114.202.0/24,"6762 29467 60132 197133",3,1,0.3333
rrc14,217.114.204.0/24,"6762 29467 60132 197133",3,1,0.3333
rrc14,217.114.205.0/24,"6762 29467 60132 197133",3,1,0.3333
rrc14,85.155.226.0/23,"1280 6939 205941 204464",3,1,0.3333
rrc14,149.50.243.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2a10:8244::/30,"1280 6939 211452 51907",3,1,0.3333
rrc14,149.50.242.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2607:3cc0::/32,"19151 394177 22462 399111",3,1,0.3333
rrc14,2607:3cc0::/32,"2914 394177 22462 399111",3,1,0.3333
rrc14,138.185.108.0/23,"2914 268624 22356 52721",3,1,0.3333
rrc14,149.50.252.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2804:8dc4::/32,"1280 6939 52564 52935",3,1,0.3333
rrc14,103.153.92.0/23,"6762 9829 4755 138754",3,1,0.3333
rrc14,177.87.120.0/23,"2914 268624 22356 263511",3,1,0.3333
rrc14,149.50.245.0/24,"2914 9121 206375 206119",3,1,0.3333
rrc14,2a00:1c20::/32,"6939 3399 50989 39889",3,1,0.3333
rrc14,138.185.110.0/23,"2914 268624 22356 52721",3,1,0.3333
rrc14,170.246.96.0/23,"2914 268624 22356 52721",3,1,0.3333
rrc14,143.255.216.0/23,"1280 6939 52564 52935",3,1,0.3333
rrc14,143.255.218.0/23,"1280 6939 52564 52935",3,1,0.3333
rrc14,170.246.98.0/23,"2914 268624 22356 52721",3,1,0.3333
rrc14,177.23.184.0/23,"1280 6939 52564 52935",3,1,0.3333
rrc14,177.23.186.0/23,"1280 6939 52564 52935",3,1,0.3333
rrc14,177.23.188.0/23,"1280 6939 52564 52935",3,1,0.3333
rrc14,2a0a:3e42::/32,"19151 6939 212514 210152",3,1,0.3333
rrc14,2a0a:3e42::/32,"2914 6939 212514 210152",3,1,0.3333
rrc14,2a0e:5c00::/32,"2914 6696 2027 209097",3,1,0.3333
rrc14,2a0e:5c02::/32,"2914 6696 2027 209097",3,1,0.3333
rrc14,2a0e:5c02::/32,"6762 49434 2027 209097",3,1,0.3333
rrc14,2a0e:5c03::/32,"6762 49434 2027 209097",3,1,0.3333
rrc14,2a12:f280::/32,"2914 6696 2027 209097",3,1,0.3333
rrc14,160.250.224.0/24,"19151 137409 151704 154317",3,1,0.3333
rrc14,2a12:f281::/32,"6762 49434 2027 209097",3,1,0.3333
rrc14,185.48.148.0/23,"1280 6939 35168 35104",3,1,0.3333
rrc14,185.32.100.0/23,"6762 29467 60132 197133",3,1,0.3333
rrc14,2a12:f285::/32,"2914 6696 2027 209097",3,1,0.3333
rrc14,2a12:f285::/32,"6762 49434 2027 209097",3,1,0.3333
rrc14,189.38.16.0/23,"2914 268624 22356 28576",3,1,0.3333
rrc14,189.38.20.0/23,"2914 268624 22356 28576",3,1,0.3333
rrc14,189.38.22.0/23,"2914 268624 22356 273436",3,1,0.3333
rrc14,2a07:e02:1000::/36,"199524 6939 400587 210083",3,1,0.3333
rrc14,189.50.108.0/23,"2914 268624 22356 28668",3,1,0.3333
rrc14,189.50.106.0/23,"2914 268624 22356 28668",3,1,0.3333
