asn,name,cc,cone,verdict,apnic_score,dirty_feeds,total_feeds,atlas_result,apnic_stdev,apnic_min90,apnic_max90,regression
199524,Gcore S.A.,LU,206,PARTIAL: VULNERABLE (Mixed),98.44,1,16,,3.1,87.7,100.0,False
60171,AFR-IX TELECOM S.A.,ES,204,PARTIAL: VULNERABLE (Mixed),98.95,3,12,,1.1,0.0,5.3,False
8732,JSC Comcor,RU,204,PARTIAL: VULNERABLE (Mixed),-1.0,1,6,,8.1,0.0,17.5,False
35320,Eurotranstelecom Ltd,UA,203,PARTIAL: VULNERABLE (Mixed),92.72,3,7,,1.7,88.3,98.0,False
8717,A1 Bulgaria EAD,BG,202,PARTIAL: VULNERABLE (Mixed),99.41,1,7,,44.8,1.6,99.5,False
17557,Pakistan Telecommunication Company Limited,PK,202,REGRESSED,0.59,2,14,,9.4,0.6,38.0,True
262663,METROFLEX TELECOMUNICACOES LTDA,BR,202,REGRESSED,1.92,2,3,,10.5,1.0,44.9,True
38195,Superloop,AU,200,PARTIAL: VULNERABLE (Mixed),99.33,1,7,,0.3,98.4,99.6,False
135607,Infinivan Incorporated,PH,197,INCONSISTENT,1.34,0,6,,10.5,1.0,42.6,True
11664,Techtel LMDS Comunicaciones Interactivas S.A.,AR,197,VOLATILE,99.55,0,5,,44.8,0.2,99.7,False
8641,"LLC ""Nauka-Svyaz""",RU,197,PARTIAL: VULNERABLE (Mixed),-1.0,2,9,,1.4,0.0,3.0,False
133095,PT Pusat Fiber Indonesia,ID,196,PASSIVE (Clean Pipe),1.22,0,4,,27.6,0.0,71.9,False
199995,Omega Telecom LLC,UA,196,REGRESSED,0.48,1,7,,10.4,0.0,41.2,True
7717,OpenIXP Route Servers,ID,195,VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
263903,INFORBARRA TELECOM,BR,195,REGRESSED,0.6,3,7,,16.8,0.0,57.7,True
4657,StarHub Ltd,SG,195,REGRESSED,0.14,0,11,,7.8,0.1,32.5,True
58389,PT Sumber Data Indonesia,ID,194,PASSIVE (Clean Pipe),0.65,0,5,,5.8,0.0,30.0,False
36236,"NetActuate, Inc",US,191,PARTIAL: VULNERABLE (Mixed),-1.0,2,13,,4.4,81.1,97.4,False
32098,Flō Networks (Transtelco Inc.),US,191,PARTIAL: VULNERABLE (Mixed),0.0,1,8,,6.6,0.0,26.8,False
28146,MHNET TELECOM,BR,188,REGRESSED,0.24,1,5,,12.9,0.0,48.8,True
28598,MOB,BR,184,PARTIAL: VULNERABLE (Mixed),0.18,1,3,,11.4,0.0,43.7,True
265269,MEGA TELE INFORMATICA,BR,184,REGRESSED,0.0,1,4,,11.3,0.0,43.7,True
702,Verizon Business - EMEA,US,184,PARTIAL: VULNERABLE (Mixed),1.89,1,17,,0.0,0.0,0.0,False
20115,Spectrum (Charter),US,183,PARTIAL: VULNERABLE (Mixed),27.75,1,10,,6.5,27.3,54.7,False
53667,FranTech Solutions,US,183,ACTIVE LOCAL ROV,95.02,0,2,,5.5,71.3,97.9,False
201706,SERVICEPIPE LLC,RU,182,PARTIAL: VULNERABLE (Mixed),-1.0,2,8,,-1.0,-1.0,-1.0,False
20205,"Amplex Electric, Inc.",US,182,REGRESSED,0.0,0,3,,24.4,0.0,99.9,True
328977,Wavex Internet Service Provider LTD,KE,180,REGRESSED,0.13,1,2,,8.5,0.1,36.6,True
52925,Ascenty Data Centers e Telecomunicações S/A,BR,180,PARTIAL: VULNERABLE (Mixed),-1.0,1,5,,30.6,0.0,92.7,False
15924,Vodafone Turkey,TR,180,REGRESSED,1.73,0,4,,9.4,0.8,38.6,True
37282,MainOne Cable Company Nigeria Limited,NG,179,PARTIAL: VULNERABLE (Mixed),0.57,1,6,,7.0,1.0,30.3,False
150506,PT Pusat Fiber Indonesia,ID,179,PASSIVE (Clean Pipe),-1.0,0,3,,-1.0,-1.0,-1.0,False
57344,Telehouse EAD,BG,178,PARTIAL: VULNERABLE (Mixed),99.3,2,17,,1.4,94.7,100.0,False
1828,PacketFabric / Unitas Global,US,178,REGRESSED,0.0,3,11,,8.6,0.0,36.2,True
15164,Segra (Unite),US,177,PARTIAL: VULNERABLE (Mixed),30.99,1,5,,5.5,23.5,49.2,False
3269,TIM S.p.A. (fka. Telecom Italia S.p.A.),IT,177,ACTIVE LOCAL ROV,99.0,0,1,,0.5,97.4,99.3,False
20055,Ziply Fiber,US,175,REGRESSED,0.05,1,7,,10.8,0.0,41.7,True
4787,PT Cyberindo Aditama,ID,175,REGRESSED,1.24,0,0,,9.4,0.5,37.2,True
16509,"Amazon.com, Inc.",US,175,PARTIAL: VULNERABLE (Mixed),99.55,1,20,,0.6,97.5,99.8,False
150178,EXABYTE LTD,BD,174,PARTIAL: VULNERABLE (Mixed),-1.0,1,4,,0.0,0.0,0.0,False
8866,Vivacom Bulgaria EAD,BG,172,PARTIAL: VULNERABLE (Mixed),64.05,2,8,,15.3,0.0,53.8,True
9009,M247 Europe SRL,RO,172,PARTIAL: VULNERABLE (Mixed),0.66,1,15,,11.9,0.2,46.0,True
269194,ST1 INTERNET,BR,171,REGRESSED,0.33,0,2,,8.7,0.0,35.0,True
269096,NORTH TECNOLOGIA,BR,171,REGRESSED,0.56,1,2,,12.9,0.0,50.0,True
39392,SH.cz s.r.o.,CZ,171,PASSIVE (Clean Pipe),-1.0,0,6,,0.8,0.0,3.3,False
7015,"Comcast Cable Communications, LLC",US,170,ACTIVE LOCAL ROV,97.44,0,2,,1.6,93.1,100.0,False
24534,PT Trans Hybrid Communication,ID,170,REGRESSED,0.22,0,3,,9.2,0.1,36.7,True
8455,atom86 BV,NL,169,PARTIAL: VULNERABLE (Mixed),-1.0,1,10,,22.4,2.0,100.0,False
37271,Workonline Communications(Pty) Ltd,ZA,169,PARTIAL: VULNERABLE (Mixed),100.0,2,14,,0.0,100.0,100.0,False
44324,MoeDove LLC,US,169,PARTIAL: VULNERABLE (Mixed),-1.0,1,4,,-1.0,-1.0,-1.0,False
11404,Astound (fka. Wave Broadband),US,167,PARTIAL: VULNERABLE (Mixed),0.36,1,7,,10.4,0.1,40.8,True
9050,Orange Romania S.A.,RO,167,REGRESSED,0.29,2,10,,13.9,0.1,53.6,True
52361,ARSAT - Empresa Argentina de Soluciones Satelitales S.A.,AR,167,Unverified (Transit/Peer?),97.59,0,0,,0.4,97.2,98.9,False
1680,Cellcom Fixed Line Communication L.P,IL,167,REGRESSED,0.18,1,9,,13.0,0.2,50.3,True
41327,Fiber Telecom S.p.A.,IT,167,PARTIAL: VULNERABLE (Mixed),100.0,2,13,,1.3,93.7,100.0,False
30781,Free Pro SAS,FR,167,PARTIAL: VULNERABLE (Mixed),99.61,1,8,,0.7,97.6,100.0,False
4764,Aussie Fibre Pty Ltd,AU,166,ACTIVE LOCAL ROV,99.15,0,4,,0.3,98.2,99.5,False
21574,Century Telecom Ltda,BR,164,REGRESSED,0.78,2,8,,12.1,0.0,47.3,True
34224,Neterra Ltd.,BG,164,REGRESSED,0.61,3,10,,10.8,0.0,42.9,True
5603,"Telekom Slovenije, d.d.",SI,164,REGRESSED,2.06,1,8,,12.7,1.2,51.0,True
1820,WNET TELECOM USA Corp.,US,163,PARTIAL: VULNERABLE (Mixed),0.0,1,8,,0.7,0.0,1.9,False
13649,Flexential Colorado Corp.,US,161,ACTIVE LOCAL ROV,96.12,0,3,,1.4,95.8,100.0,False
21949,Beanfield Technologies Inc.,CA,161,REGRESSED,1.06,1,9,,13.1,1.1,49.8,True
24961,WIIT AG (fka. myLoc Managed IT AG),DE,160,PARTIAL: VULNERABLE (Mixed),1.29,3,14,,8.1,0.6,30.6,False
12578,SIA Tet,LV,160,PARTIAL: VULNERABLE (Mixed),0.06,2,11,,16.7,0.0,62.8,True
268624,Gamers Club Ltda,BR,156,REGRESSED,0.0,0,5,,14.6,0.0,51.9,True
20001,Charter Communications Inc,US,155,ACTIVE LOCAL ROV,99.46,0,2,,0.1,99.3,99.8,False
2856,British Telecommunications,GB,154,VOLATILE,0.56,0,2,,17.2,0.0,62.8,True
15694,Atman Sp. z o.o.,PL,153,PARTIAL: VULNERABLE (Mixed),98.74,1,6,,1.0,95.9,100.0,False
4788,TM Technology Services Sdn. Bhd.,MY,152,PARTIAL: VULNERABLE (Mixed),99.54,3,17,,0.6,96.8,99.7,False
11427,Charter Communications Inc,US,151,ACTIVE LOCAL ROV,99.6,0,1,,0.2,99.2,99.9,False
45903,CMC Telecom Infrastructure Company,VN,150,INCONSISTENT,6.99,2,10,,12.7,1.6,52.0,True
44901,Belcloud LTD,BG,150,REGRESSED,0.0,2,12,,11.8,0.0,50.0,True
55002,"F5, Inc.",US,149,Unverified (Transit/Peer?),-1.0,0,0,,10.3,7.4,46.7,False
18678,INTERNEXA S.A. E.S.P,CO,148,PARTIAL: VULNERABLE (Mixed),9.68,2,11,,7.0,0.9,30.1,False
3215,Orange S.A.,FR,148,ACTIVE LOCAL ROV,99.94,0,1,,3.8,84.7,99.9,False
52573,Une Telecom Ltda,BR,147,REGRESSED,0.36,1,3,,12.7,0.0,49.5,True
40264,Charter Communications LLC,US,143,Unverified (Transit/Peer?),-1.0,0,0,,0.9,97.0,100.0,False
64315,PT Mitra Visioner Pratama,ID,141,REGRESSED,1.03,1,3,,8.7,0.0,34.5,True
8551,Bezeq International Ltd.,IL,141,REGRESSED,0.43,0,12,,12.5,0.1,47.2,True
17762,Tata Teleservices Maharashtra Ltd,IN,141,REGRESSED,1.53,2,2,,13.2,0.3,51.6,True
23005,"SWITCH, LTD",US,140,PASSIVE (Clean Pipe),1.4,0,4,,3.1,0.6,10.4,False
33651,"Comcast Cable Communications, LLC",US,140,PASSIVE (Clean Pipe),99.61,0,2,,16.9,34.4,100.0,False
199854,Jens Thies,DE,138,VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
57463,NetIX Communications JSC,BG,138,PARTIAL: VULNERABLE (Mixed),-1.0,2,8,,-1.0,-1.0,-1.0,False
33657,"Comcast Cable Communications, LLC",US,137,ACTIVE LOCAL ROV,100.0,0,2,,0.9,96.9,100.0,False
16019,Vodafone Czech Republic a.s.,CZ,137,ACTIVE LOCAL ROV,98.28,0,5,,0.1,99.2,99.8,False
33287,"Comcast Cable Communications, LLC",US,137,PASSIVE (Clean Pipe),-1.0,0,2,,1.0,96.7,100.0,False
38193,Transworld Associates (Pvt.) Ltd.,PK,134,PARTIAL: VULNERABLE (Mixed),0.82,3,13,,5.0,0.5,21.6,False
21497,Vodafone Ukraine,UA,134,REGRESSED,0.28,4,12,,14.1,0.2,53.9,True
7738,V.tal (fka Telemar),BR,134,VOLATILE,0.56,0,2,,12.4,0.2,47.4,True
45147,PT NAP Info Lintas Nusa,ID,133,PASSIVE (Clean Pipe),-1.0,0,7,,-1.0,-1.0,-1.0,False
33667,"Comcast Cable Communications, LLC",US,133,PASSIVE (Clean Pipe),-1.0,0,2,,0.0,100.0,100.0,False
13760,Uniti Fiber Holdings Inc.,US,133,PASSIVE (Clean Pipe),3.07,0,2,,5.0,1.9,23.5,False
137366,PT iForte Solusi Infotek,ID,133,PASSIVE (Clean Pipe),0.0,0,5,,0.0,0.0,0.0,False
12129,"123.Net, Inc.",US,132,REGRESSED,0.34,0,8,,9.8,0.0,39.7,True
49581,Ferdinand Zink trading as Tube-Hosting,DE,132,REGRESSED,0.56,2,6,,15.0,0.3,56.6,True
58715,EARTH TELECOMMUNICATION (Pvt) LTD.,BD,131,REGRESSED,0.18,4,9,,8.7,0.2,35.5,True
42020,OGERO,LB,131,REGRESSED,1.76,0,2,,44.1,0.9,100.0,True
45899,VNPT Corp,VN,131,PARTIAL: VULNERABLE (Mixed),0.29,4,11,,10.6,0.2,41.8,True
58495,PT Parsaoran Global Datatrans,ID,130,REGRESSED,0.5,1,6,,8.8,0.3,35.4,True
263444,Open X Tecnologia Ltda,BR,130,PARTIAL: VULNERABLE (Mixed),-1.0,1,10,,5.7,76.7,100.0,False
28126,BRISANET SERVICOS DE TELECOMUNICACOES S.A,BR,129,PARTIAL: VULNERABLE (Mixed),0.27,2,7,,11.3,0.1,44.7,True
17378,"TierPoint, LLC",US,129,PARTIAL: VULNERABLE (Mixed),-1.0,1,7,,7.9,0.0,35.0,False
29838,"Atlantic Metro Communications II, Inc.",US,128,PARTIAL: VULNERABLE (Mixed),-1.0,2,9,,1.0,0.0,2.9,False
17995,PT iForte Global Internet,ID,128,REGRESSED,1.08,1,1,,9.8,0.5,39.0,True
4761,PT Indosat Tbk,ID,127,REGRESSED,46.17,2,10,,5.7,36.2,63.2,True
38855,STUIX Route Servers,TW,127,PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
270735,COMPUTIZE NETWORK TELECOMUNICACOES LTDA,BR,126,PASSIVE (Clean Pipe),-1.0,0,7,,0.0,0.0,0.0,False
22356,Durand do Brasil Ltda,BR,126,ACTIVE LOCAL ROV,-1.0,0,6,,4.6,0.0,20.8,False
17665,ONEOTT INTERTAINMENT LIMITED,IN,124,REGRESSED,3.73,2,2,,12.8,0.7,50.2,True
55685,PT Jala Lintas Media,ID,124,REGRESSED,0.37,2,8,,9.6,0.1,37.9,True
44066,firstcolo GmbH,DE,124,PARTIAL: VULNERABLE (Mixed),-1.0,1,8,,2.9,0.0,12.1,False
8953,Orange Romania S.A.,RO,123,REGRESSED,0.11,0,5,,13.3,0.1,51.3,True
2152,CENIC - CalREN,US,123,REGRESSED,0.97,0,3,,7.4,0.2,32.1,True
4775,Globe Telecoms,PH,123,PARTIAL: VULNERABLE (Mixed),0.46,2,15,,10.7,0.4,42.7,True
52320,V.tal (GlobeNet),CO,123,PARTIAL: VULNERABLE (Mixed),-1.0,4,14,,0.0,0.0,0.0,False
12400,Partner Communications Ltd.,IL,122,REGRESSED,0.09,3,10,,13.8,0.1,52.3,True
33763,Paratus Telecommunications Limited,MU,122,PARTIAL: VULNERABLE (Mixed),0.94,2,10,,0.0,0.0,0.0,False
43754,Asiatech Data Transmission company,IR,121,Unverified (Transit/Peer?),-1.0,0,0,,11.6,0.0,32.1,False
8151,Telmex (Uninet),MX,121,REGRESSED,0.22,0,9,,14.7,0.2,55.0,True
4455,IX Reach Ltd,GB,120,PARTIAL: VULNERABLE (Mixed),-1.0,3,12,,1.1,0.0,3.3,False
31287,IPACCT CABLE Ltd,BG,118,REGRESSED,0.33,1,9,,10.2,0.0,39.3,True
7552,Viettel Group,VN,117,REGRESSED,0.1,0,9,,10.2,0.1,40.2,True
11172,"Alestra, S. de R.L. de C.V.",MX,117,REGRESSED,3.08,0,5,,12.7,1.0,50.0,True
8400,Telekom Srbija a.d.,RS,116,PARTIAL: VULNERABLE (Mixed),99.77,1,7,,0.0,99.7,99.9,False
7016,"Comcast Cable Communications, LLC",US,116,ACTIVE LOCAL ROV,100.0,0,2,,0.9,96.6,100.0,False
6855,"Slovak Telekom, a.s.",SK,116,ACTIVE LOCAL ROV,99.71,0,5,,0.1,99.4,99.8,False
6079,Astound (fka. RCN),US,116,ACTIVE LOCAL ROV,98.93,0,8,,0.2,98.9,99.8,False
262462,Aranet Play,BR,115,REGRESSED,0.21,0,3,,9.6,0.0,38.6,True
2907,Science Information Network,JP,113,REGRESSED,1.19,0,3,,9.0,0.5,38.1,True
138128,PT Solnet Indonesia,ID,112,PASSIVE (Clean Pipe),-1.0,0,4,,0.1,3.6,3.9,False
28343,Unifique Telecomunicações SA,BR,111,ACTIVE LOCAL ROV,99.54,0,5,,0.3,98.4,99.7,False
8167,V.tal,BR,111,REGRESSED,0.12,1,2,,13.3,0.1,50.9,True
268696,Tuddo Telecom Ltda.,BR,111,REGRESSED,0.0,0,2,,11.7,0.0,46.6,True
138915,Kaopu Cloud HK Limited,HK,110,PARTIAL: VULNERABLE (Mixed),1.12,3,17,,3.8,0.0,20.8,False
8434,Telenor Sverige AB,SE,109,REGRESSED,0.01,1,8,,19.7,0.0,69.1,True
9790,Two Degrees Networks Limited,NZ,108,VOLATILE,99.86,0,4,,44.2,0.1,99.9,False
3301,Telia Company AB,SE,107,ACTIVE LOCAL ROV,99.21,0,1,,0.2,98.9,99.7,False
10099,China Unicom Global,HK,107,REGRESSED,0.48,5,16,,38.0,0.1,98.7,True
3292,TDC Holding A/S,DK,107,ACTIVE LOCAL ROV,99.84,0,15,,0.1,99.7,99.9,False
6424,EDGOO NETWORKS,PT,106,PARTIAL: VULNERABLE (Mixed),-1.0,3,13,,19.2,50.0,100.0,False
3209,Vodafone GmbH,DE,106,VOLATILE,62.67,0,5,,24.0,0.3,99.0,False
37613,DOLPHIN TELECOMMUNICATION LIMITED,GH,106,PARTIAL: VULNERABLE (Mixed),8.93,3,7,,0.6,0.0,3.1,False
28716,Retelit Digital Services S.p.A.,IT,105,REGRESSED,7.46,2,9,,12.6,0.0,50.8,True
12357,VODAFONE ESPANA S.A.U.,ES,105,REGRESSED,0.0,1,1,,15.3,0.0,61.0,True
45117,Ishan Netsol Pvt Ltd,IN,105,REGRESSED,0.35,2,2,,9.7,0.1,38.9,True
34779,"T-2, d.o.o.",SI,104,REGRESSED,0.02,1,8,,12.6,0.0,49.2,True
199599,"Telecom-Birzha, LLC",RU,103,PARTIAL: VULNERABLE (Mixed),-1.0,1,4,,3.3,15.4,28.1,False
9198,JSC Kazakhtelecom,KZ,102,REGRESSED,0.59,1,11,,16.8,0.5,61.8,True
8772,NetAssist LLC,UA,102,REGRESSED,0.53,4,9,,15.8,0.0,61.8,True
2711,Spirit Communications,US,101,REGRESSED,1.06,0,4,,45.4,0.7,100.0,True
56630,Melbikomas UAB,LT,100,REGRESSED,0.0,3,15,,14.8,0.0,63.6,True
6206,Netrouting B.V.,NL,100,REGRESSED,1.82,3,13,,21.6,0.0,74.2,True
53356,Free Range Cloud Hosting Inc.,CA,100,PARTIAL: VULNERABLE (Mixed),-1.0,1,5,,20.6,14.3,93.8,False
7470,"TRUE INTERNET Co.,Ltd.",TH,100,REGRESSED,0.53,0,1,,10.1,0.2,40.0,True
2686,"AT&T Enterprises, LLC",US,99,PARTIAL: VULNERABLE (Mixed),-1.0,1,16,,0.0,0.0,0.0,False
39737,Prime Telecom srl,RO,99,PARTIAL: VULNERABLE (Mixed),0.0,2,10,,2.6,0.0,10.7,False
17408,AboveNet Communications Taiwan,TW,99,PARTIAL: VULNERABLE (Mixed),100.0,2,5,,1.5,93.2,100.0,False
29169,GANDI SAS,FR,99,PARTIAL: VULNERABLE (Mixed),-1.0,3,14,,1.2,93.5,98.3,False
15895,"""Kyivstar"" PJSC",UA,98,PARTIAL: VULNERABLE (Mixed),99.69,3,8,,0.1,99.6,99.8,False
1267,WIND TRE S.P.A.,IT,98,REGRESSED,0.29,2,11,,14.1,0.1,53.4,True
63927,RISE,HK,98,PARTIAL: VULNERABLE (Mixed),-1.0,1,8,,1.6,57.9,64.0,False
26615,TIM S/A,BR,97,PARTIAL: VULNERABLE (Mixed),3.32,2,5,,10.3,0.0,41.2,True
11351,Charter Communications Inc,US,97,Unverified (Transit/Peer?),99.77,0,0,,0.1,99.4,99.9,False
39686,Eurofiber Nederland BV,NL,96,PARTIAL: VULNERABLE (Mixed),97.34,2,9,,0.4,98.6,100.0,False
4713,NTT Communications Corporation (OCN),JP,96,ACTIVE LOCAL ROV,98.67,0,1,,0.2,98.5,99.4,False
57821,Nonattached Network e.V.,DE,96,PARTIAL: VULNERABLE (Mixed),-1.0,1,2,,-1.0,-1.0,-1.0,False
3741,Dimension Data,ZA,95,REGRESSED,1.2,0,7,,7.3,1.1,32.9,True
18734,"Operbes, S.A. de C.V.",MX,95,REGRESSED,1.35,0,7,,12.8,0.8,50.6,True
202,"Level 3 Parent, LLC",US,94,PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
15557,SFR SA,FR,94,PARTIAL: VULNERABLE (Mixed),99.88,2,13,,19.1,56.5,100.0,False
52554,Rede MegasNet Telecomunicações,BR,94,PASSIVE (Clean Pipe),0.0,0,2,,7.2,0.0,29.4,False
209735,Lagrange Cloud Technologies Limited,GB,93,ACTIVE LOCAL ROV,-1.0,0,1,,-1.0,-1.0,-1.0,False
12025,Iron Mountain Data Centers,US,93,PASSIVE (Clean Pipe),-1.0,0,5,,17.8,0.0,78.3,False
13767,"DataBank Holdings, Ltd.",US,93,PARTIAL: VULNERABLE (Mixed),41.82,1,5,,19.6,21.1,87.8,False
63293,Meta (CDN Network),US,93,PARTIAL: VULNERABLE (Mixed),-1.0,1,5,,-1.0,-1.0,-1.0,False
2854,LLC Orange Business Services,RU,93,PARTIAL: VULNERABLE (Mixed),-1.0,3,7,,2.5,27.9,37.5,False
8262,Evolink EAD,BG,93,PARTIAL: VULNERABLE (Mixed),21.88,3,9,,14.2,6.1,62.6,False
2116,GLOBALCONNECT AS,NO,93,REGRESSED,0.35,0,2,,20.4,0.0,69.8,True
33132,Zayo Bandwidth,US,93,VULNERABLE,6.81,1,1,,2.5,2.8,14.8,False
52873,Softdados Telecomunicações,BR,93,PARTIAL: VULNERABLE (Mixed),0.35,1,4,,13.5,0.0,54.5,True
58224,Iran Telecommunication Company PJS,IR,93,REGRESSED,8.21,0,0,,12.6,6.7,48.7,True
41798,JSC Transtelecom,KZ,93,ACTIVE LOCAL ROV,85.61,0,2,,5.0,70.1,92.5,False
5606,GTS Telecom SRL,RO,92,PARTIAL: VULNERABLE (Mixed),0.0,3,13,,9.6,0.0,41.0,False
33659,"Comcast Cable Communications, LLC",US,92,PASSIVE (Clean Pipe),-1.0,0,2,,3.0,90.6,100.0,False
44600,"""GIGATRANS UKRAINE"", LLC",UA,92,REGRESSED,3.43,2,8,,8.0,0.6,35.9,True
703,Verizon Business - APAC,US,92,PARTIAL: VULNERABLE (Mixed),0.0,2,13,,-1.0,-1.0,-1.0,False
29802,"HIVELOCITY, Inc.",US,91,PARTIAL: VULNERABLE (Mixed),98.81,1,11,,2.0,91.5,99.7,False
17494,Bangladesh Telegraph & Telephone Board,BD,90,PARTIAL: VULNERABLE (Mixed),0.2,2,10,,6.6,0.0,29.6,False
35168,TNS-Plus LLP,KZ,90,REGRESSED,0.0,3,7,,11.7,0.0,47.0,True
45458,SBN-ISP/AWN-ISP and SBN-NIX/AWN-NIX,TH,89,REGRESSED,0.66,0,0,,9.7,0.2,38.8,True
27064,Defense Information Systems Agency (DISA),US,89,Unverified (Transit/Peer?),-1.0,0,0,,0.0,100.0,100.0,False
8529,Zain Omantel International FZ-LLC,AE,89,PARTIAL: VULNERABLE (Mixed),-1.0,4,18,,-1.0,-1.0,-1.0,False
10103,HK Broadband Network Ltd.,HK,89,PASSIVE (Clean Pipe),1.58,0,1,,4.3,0.6,19.6,False
28186,ITS TELECOMUNICACOES LTDA,BR,88,ACTIVE LOCAL ROV,99.01,0,3,,0.7,96.1,99.4,False
31242,P4 Sp. z o.o.,PL,87,ACTIVE LOCAL ROV,97.88,0,4,,1.0,94.4,99.1,False
3758,SingNet,SG,87,REGRESSED,32.02,0,5,,20.6,0.3,70.3,True
2519,ARTERIA Networks Corporation,JP,87,REGRESSED,0.18,0,8,,11.7,0.1,45.6,True
12963,"Scientific Industrial Firm ""Volz"" Ltd",UA,87,REGRESSED,0.92,2,7,,17.9,0.1,62.8,True
136557,Host Universal Pty Ltd,AU,87,REGRESSED,0.14,1,12,,9.7,0.0,38.0,True
59692,IQWeb FZ-LLC,AE,87,PARTIAL: VULNERABLE (Mixed),-1.0,3,7,,-1.0,-1.0,-1.0,False
42473,Anexia Cloud Solutions GmbH,AT,87,PARTIAL: VULNERABLE (Mixed),100.0,3,13,,3.5,85.1,100.0,False
35708,4b42 UG,DE,87,Unverified (Transit/Peer?),-1.0,0,0,,-1.0,-1.0,-1.0,False
16637,MTN SA (Bayobab),ZA,87,REGRESSED,0.34,2,11,,9.1,0.2,37.9,True
15412,Flag Telecom UK Limited,GB,86,PARTIAL: VULNERABLE (Mixed),-1.0,2,16,,0.0,100.0,100.0,False
139057,Legend Dynasty Pte. Ltd.,SG,86,PARTIAL: VULNERABLE (Mixed),-1.0,2,17,,-1.0,-1.0,-1.0,False
56534,Comfortel Ltd.,RU,85,PARTIAL: VULNERABLE (Mixed),-1.0,1,5,,23.3,0.0,53.3,False
3573,Accenture LLP,US,85,PARTIAL: VULNERABLE (Mixed),-1.0,5,17,,7.0,48.4,71.9,False
55824,NKN Core Network,IN,85,INCONSISTENT,1.12,0,0,,10.4,0.9,42.1,True
57724,DDOS-GUARD LTD,RU,84,PARTIAL: VULNERABLE (Mixed),-1.0,2,4,,-1.0,-1.0,-1.0,False
263703,VIGINET C.A (vnet),VE,84,REGRESSED,25.08,1,4,,11.2,10.3,55.3,True
35753,Etihad Salam Telecom CJSC,SA,84,PARTIAL: VULNERABLE (Mixed),99.77,4,13,,9.7,41.1,99.9,False
262907,Brasil TecPar,BR,84,REGRESSED,6.79,3,5,,11.1,0.0,44.1,True
28220,Alares Internet,BR,83,REGRESSED,8.7,1,6,,14.8,0.2,60.1,True
7795,"LUMOS Networks, Inc.",US,83,PASSIVE (Clean Pipe),0.2,0,4,,6.9,0.1,28.3,False
40676,Psychz Networks,US,83,VOLATILE,99.89,0,6,,36.7,10.1,95.1,False
9829,BSNL (Bharat Sanchar Nigam Ltd),IN,83,PARTIAL: VULNERABLE (Mixed),0.32,2,10,,10.5,0.2,41.1,True
15802,Emirates Integrated Telecommunications Company PJSC,AE,83,REGRESSED,0.27,3,15,,9.0,0.2,36.0,True
12479,Orange Espagne SA,ES,82,ACTIVE LOCAL ROV,99.86,0,5,,1.4,94.5,100.0,False
26554,"US Signal Company, L.L.C.",US,82,PASSIVE (Clean Pipe),1.12,0,5,,5.5,0.0,23.8,False
265038,TELFO SERVICO DE TELECOMUNICACOES LTDA,BR,82,REGRESSED,0.29,0,3,,10.7,0.0,42.1,True
31898,Oracle Cloud,US,82,PARTIAL: VULNERABLE (Mixed),0.71,4,21,,9.1,9.5,45.1,False
41051,Freetransit Project (Openfactory GmbH),CH,82,PARTIAL: VULNERABLE (Mixed),-1.0,1,2,,-1.0,-1.0,-1.0,False
134654,PT Data Utama Dinamika,ID,81,PASSIVE (Clean Pipe),-1.0,0,4,,0.3,0.0,0.7,False
38731,Viettel - CHT Company Ltd,VN,81,Unverified (Transit/Peer?),0.0,0,0,,4.6,0.0,19.3,False
11014,Metrotel,AR,81,REGRESSED,1.95,1,3,,11.4,1.2,46.6,True
17451,Biznet Networks,ID,81,PARTIAL: VULNERABLE (Mixed),7.34,1,6,,10.5,0.6,43.5,True
9141,P4 Sp. z o.o.,PL,80,ACTIVE LOCAL ROV,99.51,0,2,,0.1,99.3,99.7,False
835,GoCodeIT Inc,CA,79,PARTIAL: VULNERABLE (Mixed),-1.0,2,12,,1.2,0.0,5.0,False
5056,Aureon Network Services,US,79,REGRESSED,0.14,1,4,,8.2,0.1,33.3,True
271493,SPEED NET PEDRA,BR,79,REGRESSED,0.36,3,4,,11.3,0.0,44.8,True
917,"Misaka Network, Inc.",US,78,PASSIVE (Clean Pipe),0.0,0,4,,3.6,0.0,15.7,False
12735,TurkNet Iletisim Hizmetleri A.S.,TR,78,PARTIAL: VULNERABLE (Mixed),0.29,2,7,,11.9,0.2,46.3,True
62,CyrusOne LLC,US,77,PASSIVE (Clean Pipe),-1.0,0,4,,4.8,0.0,23.7,False
53115,ISPX Solucoes em Telecomunicacoes SPE Ltda,BR,77,PARTIAL: VULNERABLE (Mixed),79.52,1,2,,35.8,0.0,88.8,False
28329,SAMM  (G8/Megatelecom),BR,77,VOLATILE,1.09,0,3,,11.3,0.0,49.3,True
11426,Charter Communications Inc,US,77,Unverified (Transit/Peer?),99.71,0,0,,0.1,99.4,99.9,False
209533,iFog GmbH - BGPTunnel,CH,77,PARTIAL: VULNERABLE (Mixed),-1.0,1,3,,-1.0,-1.0,-1.0,False
