asn,name,cc,rir,cone,verdict,has_real_aspa,declared_providers,inferred_upstreams,jaccard_overlap
62167,Tismi BV,NL,ripencc,0,STUB: VULNERABLE,False,,7713;20485;13030;12552;58057;9002;174;34927;3216;24785;1299;7575;3257;6939;3356,
62168,Broighter Networks Limited,IE,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,3257,
62169,JSC Smart Engineering,RU,ripencc,0,STUB: VULNERABLE,False,,8985;31133,
62170,JSC Sberbank,BY,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,25106,
62171,Telecom Italia San Marino S.p.A,SM,ripencc,0,NOT ROUTED,False,,,
62172,AIRBYTES COMMUNICATIONS Limited,GB,ripencc,1,PASSIVE (Clean Pipe),False,,9002;6939;5405;7575,
62173,Sepehr Saye Ban Shokoufaei Company (ltd),IR,ripencc,0,STUB: VULNERABLE,False,,42337;43754,
272873,ASOCIACION DE COOPERATIVAS ELECTRICAS Y SERVICIOS PUBLICOS REG OESTE ACERO LTDA,AR,lacnic,0,REGRESSED,False,,52323,
272872,DATOS NET DEL SUR S.R.L,AR,lacnic,0,STUB: FORTUITOUS ROV,False,,6939,
62176,EZE a.s.,CZ,ripencc,0,NOT ROUTED,False,,,
62178,"MASTER IT Technologies, a.s.",CZ,ripencc,0,STUB: VULNERABLE,True,16246;201966,16246,0.5
62179,UAB Ecofon,LT,ripencc,0,STUB: VULNERABLE,False,,3303;1257;174;28917;6939,
62180,Eskilstuna Kommun,SE,ripencc,0,NOT ROUTED,False,,,
62181,FOP Vlasov Maksim Vladimirovich,UA,ripencc,0,NOT ROUTED,False,,,
62182,Barrage d.o.o.,HR,ripencc,0,STUB: VULNERABLE,False,,44306,
62183,Bredband2 Bredbandsson AB,SE,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,29518,
62184,Michal Nowak,JP,apnic,0,STUB: PASSIVE (Clean Pipe),False,,20473,
62185,Ricci SDC SRL,RO,ripencc,0,STUB: VULNERABLE,False,,6663,
62186,Gjovik Kommune,NO,ripencc,0,STUB: VULNERABLE,False,,2116;29492,
62187,CREDITWEST BANK LTD,CY,ripencc,0,STUB: VULNERABLE,False,,47883,
62188,Domeincloud B.V.,NL,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,57866,
62189,Elna Paulette Valentin trading as INNETRA PC,GB,ripencc,0,NOT ROUTED,False,,,
272876,EDWIN RAYMUNDO HERNÁNDEZ PEC (IMPORTADORA Y EXPORTADORA INTERCEL),GT,lacnic,0,STUB: FORTUITOUS ROV,False,,174,
272875,COMUNICAMOS + TELECOMUNICACIONES SAS,CO,lacnic,0,STUB: VULNERABLE,False,,262186;27951,
62192,Compagnie Financiere Roger Zannier SA,LU,ripencc,0,NOT ROUTED,False,,,
62193,BCIX Management GmbH,DE,ripencc,0,STUB: VULNERABLE,True,5405;16374;33891;48173;213973,8674;33891;9002;6939;5405,0.25
62194,Nokia Oyj,FI,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,2914;3356;8220,
62195,Stantec UK Limited,GB,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,6461;174,
62196,Rayan Ravesh Sena Ltd,IR,ripencc,0,STUB: VULNERABLE,False,,44400,
62197,CJSC VTB Bank (Belarus),BY,ripencc,0,STUB: VULNERABLE,False,,6697;12406,
62198,Melal Credit Company (Public Joint Stock),IR,ripencc,0,STUB: VULNERABLE,False,,58224;31549,
62199,Verne Global hf.,IS,ripencc,0,NOT ROUTED,False,,,
62200,"JSC ""Ispmanager""",RU,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,12389,
62201,Krzysztof Trzop trading as KTM Telekom,PL,ripencc,0,REGRESSED,False,,62081;6939;50607,
62202,Union Technique du Batiment Societe cooperative a forme anonyme a capital variable,FR,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,30781,
272879,"COOPERATIVA DE PROVISION DE OBRAS Y SERVICIOS PUBLICOS, SOCIALES, ASISTENCIALES, VIVIENDA, PRODUCCION, COMERCIALIZACION Y TURISMO DE LAS TOSCAS LIMITADA (CODESELT LTDA.)",AR,lacnic,0,STUB: VULNERABLE,False,,27988;7303,
62204,Eurowings Aviation GmbH,DE,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,3320,
62205,"Unitel, LLC",RU,ripencc,3,PARTIAL: VULNERABLE (Mixed),False,,20485;9002;208972;57304;6939;31133,
62206,Pitline Ltd,UA,ripencc,28,ACTIVE LOCAL ROV,False,,6939;174;3303,
62207,"JSC ""U1 Group""",RU,ripencc,0,NOT ROUTED,False,,,
62208,Liner Limited Liability Company,BY,ripencc,0,STUB: VULNERABLE,False,,60330,
62209,eTarg Media ApS,DK,ripencc,0,NOT ROUTED,False,,,
62210,Danske Commodities A/S,DK,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,31027;3292,
62211,VODAFONE MOBILE OPERATIONS LTD.,TR,ripencc,0,NOT ROUTED,False,,,
62212,SmartApe OU,EE,ripencc,0,STUB: VOLATILE,False,,51248,
62213,Otwarte Regionalne Sieci Szerokopasmowe Sp. z o.o.,PL,ripencc,0,NOT ROUTED,False,,,
62214,Rackforest Zrt.,HU,ripencc,22,ACTIVE LOCAL ROV,False,,33891;9002;1299;3303,
62215,Vomar Voordeelmarkt B.V.,NL,ripencc,0,STUB: VULNERABLE,False,,1136;57795,
272881,GLOBAL NET TV ZOMAC S.A.S,CO,lacnic,0,STUB: VULNERABLE,False,,3816,
62217,Vinters IT Ltd,GB,ripencc,2,PARTIAL: VULNERABLE (Mixed),False,,9002;174;3216;29075;3223;3257;6939;6461,
62218,Ultra Telecom Ltd.,RU,ripencc,0,STUB: VULNERABLE,False,,3216,
62219,MTX Connect S. a r.l.,LU,ripencc,0,NOT ROUTED,False,,,
62220,State Regional Development Agency Republic of Latvia,LV,ripencc,0,STUB: VULNERABLE,True,8194,8194,1.0
62221,"Amayama Auto, Ltd.",RU,ripencc,0,NOT ROUTED,False,,,
62222,QuickSoft LLC,RU,ripencc,0,STUB: VULNERABLE,False,,57304;9002;208972;50509,
62223,Time-Net Private Company for Internet and Wireless Services Ltd.,IQ,ripencc,0,STUB: VULNERABLE,False,,39216;21277,
62224,"Bullhorn, International Limited",GB,ripencc,0,STUB: VULNERABLE,False,,3561;6461;15830;49425,
62225,Viken Fiber AS,NO,ripencc,0,NOT ROUTED,False,,,
62226,Anais Software Services SRL,RO,ripencc,0,STUB: VULNERABLE,False,,6663,
62227,EKCO CLOUD AND SECURITY LIMITED,GB,ripencc,0,STUB: VULNERABLE,False,,2914;9002;174;3216;29075;7575;6939;3356,
62228,France-IX Lille Route Servers,FR,ripencc,0,NOT ROUTED,True,0,,
62229,Fars News Agency Cultural Arts Institute,IR,ripencc,0,STUB: VULNERABLE,False,,42337,
62230,Jie Zheng,CN,apnic,0,NOT ROUTED,False,,,
62231,"South Ukrainian Network Information Center, Ltd",UA,ripencc,0,STUB: VULNERABLE,False,,28907,
62232,Banca Comerciala MOLDOVA-AGROINDBANK SA,MD,ripencc,0,STUB: VULNERABLE,False,,25454;19551,
62233,Tumpi Networks Srls,IT,ripencc,0,NOT ROUTED,False,,,
272885,CASILDA DIGITAL S.A.,AR,lacnic,0,STUB: PASSIVE (Clean Pipe),False,,22927,
62235,"AVATEL TELECOM, SA",ES,ripencc,0,NOT ROUTED,False,,,
62236,Exsotel S.L.,ES,ripencc,0,STUB: VULNERABLE,False,,35699,
62237,INSITE Sp. z o.o.,PL,ripencc,0,NOT ROUTED,False,,,
62238,Sina Financial & Investment Holding Co (PJS),IR,ripencc,0,STUB: VULNERABLE,False,,12880,
62239,Plan-B (Next Layer Telecommunications),AT,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,1764;174,
62240,Clouvider Limited,GB,ripencc,24,REGRESSED,False,,7713;2914;33891;20485;9002;34927;3216;1299;15830;3257;6939;30844;4637,
62241,Forest Net LTD,RU,ripencc,0,STUB: VULNERABLE,False,,9002;9123;29076,
62242,"Association ""Gitoyen""",FR,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,29075,
62243,LLC VK,RU,ripencc,0,STUB: VULNERABLE,False,,47541,
62244,Watch Tower Bible and Tract Society of Britain,GB,ripencc,0,STUB: VULNERABLE,False,,9002;174;3216;29075;3257;6939,
62245,Equinix (Netherlands) B.V.,NL,ripencc,0,NOT ROUTED,False,,,
62246,WJY Limited,GB,ripencc,2,PARTIAL: VULNERABLE (Mixed),True,174;3204;5580;6204;6939;16276;17433;27523;44324;49304;51087;53808;58807;211392;213605,44324;9002;174;1103;34927;16276;6939;6204;5405,0.2631578947368421
62247,BTC Ltd.,RU,ripencc,0,STUB: VULNERABLE,False,,57304;9002;6939,
62248,MODIRUM MDPAY OU,EE,ripencc,0,STUB: VULNERABLE,True,1299;2116;13335;50304;208367,1299;2116,0.4
62249,Network Rail Infrastructure Limited,GB,ripencc,0,NOT ROUTED,False,,,
62250,SINA ATINET Company (Ltd),IR,ripencc,0,STUB: VULNERABLE,False,,204650,
62251,IP MARKET - FZCO,AE,ripencc,0,STUB: VULNERABLE,False,,214602,
62252,JSC Terabank,GE,ripencc,0,STUB: VULNERABLE,False,,16010;35805,
62253,Glasfaser NordWest Verwaltungs GmbH trading as Glasfaser NordWest GmbH & Co. KG,DE,ripencc,0,NOT ROUTED,False,,,
62254,Avarn Security Oy,FI,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,719;16086;1759,
62255,BiMajLink d.o.o.,SI,ripencc,690,PARTIAL: VULNERABLE (Mixed),False,,1299;7713;6939;174,
62256,Samuel Betrisey,CH,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,20473,
62257,Mohsen Nikkhah,NL,ripencc,0,NOT ROUTED,False,,,
62258,FLOKK Sp zoo,PL,ripencc,0,STUB: VULNERABLE,False,,20804;13110,
62259,Intelesi LLC,UA,ripencc,0,STUB: VULNERABLE,False,,35297;199995,
62260,AB LIETUVOS PASTAS,LT,ripencc,0,STUB: VULNERABLE,False,,8764,
62261,"Join-stock company ""Internet Exchange""MSK-IX""",RU,ripencc,0,STUB: VULNERABLE,False,,8985;25091;8359,
272890,MASTER TECHNOLOGY CIA. LTDA.,EC,lacnic,0,STUB: VULNERABLE,False,,19114;27947,
62263,Ertebat Gostaran Rangin Kaman Co. Ltd,IR,ripencc,0,NOT ROUTED,False,,,
62264,"Federal State Budgetary Institution ""All-Russian Research Institute of Hydrometeorological Information - World Data Center""",RU,ripencc,0,STUB: VULNERABLE,False,,8636,
62265,Mahan Air PJSC,IR,ripencc,0,STUB: VULNERABLE,False,,25184;42337,
62266,Cherpakov Aleksey Vladimirovich,RU,ripencc,0,NOT ROUTED,False,,,
62267,Talk Straight Ltd.,GB,ripencc,0,NOT ROUTED,False,,,
62268,"Joint Stock Company ""Electronic Moscow""",RU,ripencc,0,STUB: VULNERABLE,False,,8732;12389,
62269,Lukas Schauer,DE,ripencc,0,STUB: ACTIVE LOCAL ROV,False,,6939;206499;29670,
62270,asphericon GmbH,DE,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,8881,
62271,Blix Group AS,NO,ripencc,0,NOT ROUTED,False,,,
62272,OblTelecomService LLC,RU,ripencc,0,STUB: VULNERABLE,False,,20485;8359;9002;208972;3216;57304;6939,
62274,KIBRIS IKTISAT BANKASI LIMITED (CYPRUS ECONOMY BANK LIMITED),TR,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,9121,
62275,NHM - S.R.L.,IT,ripencc,5,REGRESSED,False,,20485;9002;6762;9930;174;6939;3356,
62276,Michael Gottsberger,AT,ripencc,0,STUB: VULNERABLE,False,,60587,
272894,MISTICOM FIBRA OPTICA S.A.C.,PE,lacnic,0,STUB: VOLATILE,False,,21575,
62279,Autoritatea Navala Romana,RO,ripencc,0,STUB: VULNERABLE,False,,8708;12302,
62281,VIDEOMAG SRL,MD,ripencc,0,STUB: VULNERABLE,False,,8926,
62282,UAB Delska Lithuania,LT,ripencc,0,STUB: VULNERABLE,False,,201201,
62283,DFW LLC,RU,ripencc,0,STUB: VULNERABLE,False,,12389;9002;35598;62255;57304,
62284,ARIYA NET ABAZAR PJSC,IR,ripencc,0,NOT ROUTED,False,,,
62285,Canal+ Luxembourg Sarl,LU,ripencc,0,STUB: VULNERABLE,False,,8953;5606,
62286,PremierKom OOO,RU,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,12389,
62287,"JSC ""ER-Telecom Holding"" Magadan branch",RU,ripencc,0,NOT ROUTED,False,,,
62288,JSC KVANT-TELEKOM,RU,ripencc,0,STUB: VULNERABLE,False,,43727,
272896,COMSSET COMUNICACIONES SAS,CO,lacnic,0,STUB: VULNERABLE,False,,3356;262589;18678,
62290,Tecnoservizi S.r.l.,IT,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,9002,
62291,esacom GmbH,DE,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,9145,
62292,Websupport Magyarorszag Kft.,HU,ripencc,0,NOT ROUTED,False,,,
62293,"Uralchem, JSC",RU,ripencc,0,STUB: VULNERABLE,False,,12389;8359,
62294,Data Target d.o.o.,HR,ripencc,0,STUB: VULNERABLE,False,,44306;25467;5511,
272897,SKARNET CHILE S.P.A.,CL,lacnic,0,STUB: PASSIVE (Clean Pipe),False,,12956,
62296,"Vital Network Group, LLC",US,arin,0,STUB: VULNERABLE,False,,2914;58057;174;34927;6939,
62297,WEBSALE AG,DE,ripencc,0,STUB: VULNERABLE,False,,32787;33891,
62298,Computer Systems Consulting s.r.o.,CZ,ripencc,0,STUB: VULNERABLE,False,,42000,
62299,Bluematrix Research LTD,GB,ripencc,0,STUB: VULNERABLE,False,,19151,
62300,Address Limited,HK,apnic,0,STUB: PASSIVE (Clean Pipe),False,,49505,
62301,IPMONT d.o.o. Podgorica,ME,ripencc,0,STUB: VULNERABLE,False,,25467;43940,
62302,Soft Dreams SRL,RO,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,8708,
62303,DNScale OU,EE,ripencc,0,NOT ROUTED,False,,,
62304,"MB ""Go live""",LT,ripencc,0,NOT ROUTED,False,,,
62305,Nordic Growth Market NGM AB,SE,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,1257,
62306,8x8 Research and Innovations SRL,RO,ripencc,0,STUB: VULNERABLE,False,,8708;6663,
272899,PUNTOCALL LORA COMMUNICATIONS DOMINICANA S.R.L.,DO,lacnic,0,STUB: VULNERABLE,False,,22874,
62308,Bibus Menos Sp. z o.o.,PL,ripencc,0,STUB: VULNERABLE,False,,39816,
62310,axilaris GmbH,DE,ripencc,0,STUB: ACTIVE LOCAL ROV,False,,9002;6939;3356;5405,
62311,Intersensor SRL,RO,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,20473,
62313,Proact IT UK Limited,GB,ripencc,2,PARTIAL: VULNERABLE (Mixed),False,,7713;33891;1828;20485;174;1299;31027;6939,
62314,Atmospherica Ltd.,RU,ripencc,13,PARTIAL: VULNERABLE (Mixed),False,,12389;41095;9002;35598;62255;57304,
62315,NN Lease SRL,RO,ripencc,0,STUB: VULNERABLE,False,,8953;5606,
62316,"OOO ""Contact-center GRAN""",RU,ripencc,0,STUB: VULNERABLE,False,,49063;9002;50867;196695;57304,
62317,digmedia GmbH,CH,ripencc,0,STUB: VULNERABLE,False,,33891;20647,
62318,Bimeh Ma PJSC,IR,ripencc,0,STUB: VULNERABLE,False,,42337,
62319,Itm8 A/S,DK,ripencc,0,STUB: VULNERABLE,False,,31027;3292;396998,
62320,Safe Swiss Cloud AG,CH,ripencc,0,STUB: VULNERABLE,False,,24951,
62321,Piotr Wladykowski trading as ARSIM,PL,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,33891;6939;5617,
62322,YONDER SRL,RO,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,8708,
62323,DragoNET - Lyuba Pesheva,BG,ripencc,0,STUB: VULNERABLE,False,,31287,
62324,Cegal Danmark AS,DK,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,31027,
62325,HUNGTAK International Network Limited,HK,apnic,0,NOT ROUTED,False,,,
272903,V.C.C.B. SRL,AR,lacnic,0,STUB: VULNERABLE,False,,52444;11014,
62327,Yuriichuk Vatalii,UA,ripencc,0,STUB: VULNERABLE,False,,35297;3255,
62328,ANDRZEJ WISNICKI trading as AGG,PL,ripencc,0,STUB: VULNERABLE,False,,62081;29535,
62329,TEAM FIRST SOFTWARE & CONSULTING S.R.L.,RO,ripencc,0,STUB: VULNERABLE,False,,57136;8708;12302,
62330,ASH Ltd,RU,ripencc,0,STUB: VULNERABLE,False,,3216;51178,
62331,Media Holding TVK Ltd.,RU,ripencc,0,STUB: VULNERABLE,False,,3216;25549;208972;12389,
272904,ENVIASEO ESP,CO,lacnic,0,NOT ROUTED,False,,,
62333,"OOO ""Yulia""",RU,ripencc,0,STUB: VULNERABLE,False,,50254,
62334,Seyed Amir Tabatabaei Anaraki,IR,ripencc,0,STUB: VULNERABLE,False,,58224,
62335,Global Remote Services S.R.L.,RO,ripencc,0,STUB: VULNERABLE,False,,39737;6663,
62336,PURtel.com GmbH,DE,ripencc,1,REGRESSED,False,,33891;20485;1299;29075;3320;6939;3356,
62337,"S.C. ""TELE-LUCI"" S.R.L.",MD,ripencc,0,REGRESSED,False,,25454,
62338,Crystal GmbH,DE,ripencc,0,NOT ROUTED,False,,,
272906,LIBERTY TECHNOLOGY SRL,DO,lacnic,0,STUB: VULNERABLE,False,,23520,
62340,Infotelecom SP Ltd.,RU,ripencc,1,PARTIAL: VULNERABLE (Mixed),False,,3216;20485;31133,
62341,Kontrast Communication GmbH,DE,ripencc,0,STUB: VULNERABLE,False,,13237,
62342,AROBS TRANSILVANIA SOFTWARE S.A.,RO,ripencc,0,STUB: VULNERABLE,False,,8953;8708,
62343,VERIXI SAS,FR,ripencc,0,NOT ROUTED,False,,,
62344,ITAR-TASS State Enterprise,RU,ripencc,0,NOT ROUTED,False,,,
62345,"PJSC ""ALMAZ R&P Corp.""",RU,ripencc,0,STUB: VULNERABLE,False,,8732;12389,
62346,MARKETAXESS POST-TRADE LIMITED,GB,ripencc,0,NOT ROUTED,False,,,
62347,MTS PJSC,RU,ripencc,0,NOT ROUTED,False,,,
62348,MTS PJSC,RU,ripencc,0,NOT ROUTED,False,,,
62349,Netrouting B.V.,NL,ripencc,0,NOT ROUTED,False,,,
62350,INFRAWEB MANAGE SERVICES PROVIDER S.R.L.,RO,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,9009;6939;8708,
62351,"Municipal unitary company Novopolotsk city ""Novopolotsk cable television ""Vector""",BY,ripencc,0,STUB: VULNERABLE,False,,60330,
