asn,count,cone,name
262609,6,1,CL9 Tecnologias Ltda.
9231,6,1,China Mobile Hong Kong Company Limited
62163,6,1,IP River Limited
8816,6,1,Metrolink S.R.L.
267521,6,1,ULTRANET NETWORK
17012,6,1,"PayPal, Inc."
30925,6,1,DELTA Fiber Nederland B.V.
210619,6,1,Monkey Tree Hosting Limited
151332,6,1,CoinJar Pty Ltd
209974,6,1,ITGLOBAL.COM RUS Ltd
53845,6,1,"Broadband Dynamics, LLC"
31769,6,1,GiGstreem
262967,6,1,OPTIDATA LTDA
57154,6,1,Stadtwerke Konstanz GmbH
16080,6,1,Payplug Enterprise SAS
33247,6,1,"COASTAL TELCO SERVICES, INC."
264477,6,1,FLIX TELECOM
43896,6,1,EVO CLOUD LLC
208951,6,1,ITGLOBAL.COM NL B.V.
201764,6,1,mgm technology partners GmbH
26619,6,1,GTD COLOMBIA S.A.S
51341,6,1,Gigakom Sistems OOO
139076,6,1,EnjoyVC Japan Corporation
54600,6,1,PEG TECH INC
18126,6,1,"Chubu Telecommunications Company, Inc."
271957,6,1,SOMOS NETWORKS COLOMBIA S.A.S. BIC
37645,6,1,ZAP-Angola
198610,6,1,Beget LLC
210728,6,1,Cyso Group B.V.
401233,6,1,Alliance Broadband
43858,6,1,WEBAXYS SAS
60981,6,1,Triangle Networks Ltd
204818,6,1,Hosteur SAS
216039,6,1,EdgeSec Technologies Limited
206924,6,1,Ben Cartwright-Cox
30640,6,1,"Etheric Networks, Inc."
35773,6,1,iConnect Ltd.
209341,6,1,WHG Hosting Services Ltd
9993,6,1,ITOCHU Techno-Solutions Corporation
1301,6,1,Electricite de France SA
142319,6,1,PT Telemedia Komunikasi Pratama
206292,6,0,Gerdriaan Mulder
207907,6,0,Elia Kessler
3653,6,0,House of Ben Avraham LLC
49218,6,0,Nizhnetagilskie Kompyuternye Seti LLC
394229,6,0,"Juxto, Inc."
203062,6,0,Alexandre Roux
28640,6,0,VIPWay Telecomunicações Ltda
10991,6,0,"CAPGEMINI AMERICA, INC."
150161,6,0,HYPERSONIC MANAGEMENT OPC
51904,6,0,Shchurov Mikhail Yurievich
206539,6,0,HelloTel Telecomunicazioni srl
11939,6,0,"THE MATHWORKS, INC."
20385,6,0,AccessLine Communications Corp.
19054,6,0,Nath Network & Telecom Inc
42228,6,0,Brightstar Limited
47864,6,0,V-NET B.V.
3242,6,0,REEVO S.P.A.
395831,6,0,Meraki LLC
17666,6,0,Hitachi Sunway
61111,6,0,"RTCloud, LLC"
31362,6,0,NETPROTECT SRL
213466,6,0,BPCE S.A.
60557,6,0,Krik van der Vinne trading as Alpine North
59451,6,0,Al-Bank Al-Arabi PLC. CO.
199471,6,0,Marcel Straub
51057,6,0,nexxtra GmbH
27011,6,0,XM Satellite Radio
50698,6,0,TETA s.r.o.
24253,6,0,J-Stream Inc.
42312,6,0,RTL Technology GmbH
213028,6,0,DD webhosting B.V.
16128,6,0,AGARIK SAS
28693,6,0,KHS GmbH
51326,6,0,W3TEL SAS
205548,6,0,ZOUTER LIMITED
206356,6,0,Freifunk Essen e.V.
36165,6,0,ITM TELECOM
211170,6,0,Stromnetz Berlin GmbH
208016,6,0,The Infrastructure Company GmbH
215899,6,0,Justas Gudynas
15933,6,0,ith Kommunikationstechnik GmbH
59125,6,0,FAMILY NET JAPAN INCORPORATED
30971,6,0,nic.at GmbH
44765,6,0,MakeNewMedia Communications GmbH
204188,6,0,ITSG Informationstechnische Servicestelle der Gesetzlichen Krankenversicherung GmbH
214143,6,0,SKYDIGITAL TELECOM LTD
11708,6,0,"City of North Kansas City, MO"
203888,6,0,USKVM LLC
201445,6,0,Zerval Network LLC
16599,6,0,Bentley Systems
203314,6,0,HATS NETWORK INC.
25122,6,0,GULFSATCOMMUNICATIONS COMPANY K.S.C.
199181,6,0,Orakom S.r.l.
15796,6,0,Salt Mobile SA
134840,6,0,"Myanmar Country Co., Ltd."
20253,6,0,Qwilt Inc.
401215,6,0,MITCHELL PLASTICS
211074,6,0,ESPUBLICO SERVICIOS PARA LA ADMINISTRACION SA
17802,6,0,Macquarie Bank
9597,6,0,KDDI Web Communications Inc.
205963,6,0,BURGER RUS LLC
203582,6,0,M-Tech Systems Ltd
21595,6,0,Baxter Healthcare
39599,6,0,Talex S.A.
25575,6,0,Ledl.net GmbH & Co. KG
10212,6,0,China Enterprise ICT Solutions Limited
61215,6,0,IIJ Europe Limited
198046,6,0,DIDWW Ireland Limited
15177,6,0,STARTOUCH INC
44608,6,0,EMG Nederland B.V.
211733,6,0,Prime creation events SAS
50471,6,0,Limited Liability Company Sviaz Industriya
50061,6,0,PricewaterhouseCoopers GmbH WPG
59116,6,0,AIG Technologies KK
17955,6,0,"Densan Co., Ltd."
269499,6,0,FIBRALINK INTERNET E TELECOMUNICACOES LTDA
57734,6,0,France IX Services SASU
45852,6,0,Bendigo and Adelaide Bank Limited
4917,6,0,AMDOCS Inc.
203752,6,0,E-CAPS DOO
137990,6,0,SUNIWAY GROUP LIMITED
149704,6,0,PT Panglima Kamayo Media
7682,6,0,"HOKKAIDO TELECOMMUNICATIONS NETWORK Co., Inc."
44384,6,0,Crossan CableComm Ltd
153771,6,0,Heptasky Hong Kong Limited
197205,6,0,Numberly SAS
57661,6,0,Deil Ltd.
29086,6,0,"GiTy, a.s."
48634,6,0,R.T.I. SPA
59693,6,0,Intronex Setevye Resheniya Ltd.
205263,6,0,ABC arbitrage Asset Management SA
10003,6,0,"Ogaki Cable Television Co.,Inc."
8431,6,0,TEA Ltd.
49925,6,0,LLC South Networks
55518,6,0,SGIX Route Servers
62244,6,0,Watch Tower Bible and Tract Society of Britain
12759,6,0,SOCO Network Solutions
32751,6,0,"Nuclearfallout Enterprises, Inc."
204735,6,0,Bobr-Telecom LLC
35833,6,0,mpex GmbH
212522,6,0,ISP Service eG
37738,6,0,HOSTOWEB
24806,6,0,"INTERNET CZ, a.s."
201971,6,0,CreeperHost LTD
142132,6,0,263 Global Communications Limited
35872,6,0,"FreedomPay, Inc."
2094,6,0,Renater
25694,6,0,Atomic Data LLC
53736,6,0,Nutanix
56443,6,0,IP WAY LLC
202418,6,0,Hendrik George Koren
63099,6,0,MADEALA TELECOM TECHNOLOGY INC
198016,6,0,Michael Kieser
56958,6,0,Raiola Networks S.L.
201877,6,0,NETandWORK s.r.l.
210627,6,0,Grayshott Gigabit Limited
57197,6,0,Shaporenko Yuri Nikolaevich
24284,6,0,"CyberAgent, Inc."
394646,6,0,"Eagle Eye Networks, Inc"
207852,6,0,Yonghan Ching
46513,6,0,"Alarm.com, Inc."
54036,6,0,"Clean Harbors Environmental Services, Inc."
36730,6,0,"Transformyx, Inc."
206775,6,0,novomind AG
200078,6,0,Gao Yijia
55081,6,0,24 SHELLS
62014,6,0,Telegram Messenger - Singapore
152419,6,0,PT Berbaur Network Connected
205272,6,0,Musarubra Germany GmbH
39764,6,0,F24 Schweiz AG
21868,6,0,A10H LLC
140429,6,0,PT Media Distribusi Prima
4243,6,0,"Wells Fargo Bank, N.A."
56349,6,0,IP-Net s.r.o.
31673,6,0,Uniserver Internet B.V.
210129,6,0,Atomo Networks SRL
59574,6,0,Limited Liability Company SKS Telecom
266169,6,0,BIXNET
197563,6,0,"""GLOBALNET UA"" LLC"
64442,6,0,Securitas AG Schweizerische Bewachungsgesellschaft
397540,6,0,Windscribe
50655,6,0,ITS HOSTED
199243,6,0,Alex Smith
6712,6,0,VELTON ISP LLC
26709,6,0,Racksquared
30320,6,0,"Kia America, Inc."
205943,6,0,BDSF Technology B.V.
132884,6,0,Summit Communications Limited
14609,6,0,"Equinix, Inc."
59253,6,0,Leaseweb Singapore Pte. Ltd.
10089,6,0,Total Access Communication PLC.
197075,6,0,Active Network S.p.A.
62417,6,0,DIGITALK Limited
38016,6,0,Nokia IP Networks Labs
44493,6,0,Chelyabinsk-Signal LLC
60079,6,0,Electromagnetic Field Ltd.
149440,6,0,Evoxt Sdn. Bhd.
263210,6,0,HV TELEVISION S.A.S
49690,6,0,Saint Gobain Group Digital & IT International SAS
63117,6,0,Churchill Downs Incorporated
11993,6,0,BANCO DO BRASIL S.A.
22332,6,0,Western Digital Corporation
19115,6,0,Charter Communications LLC
41264,6,0,Google Switzerland GmbH
28979,6,0,dm-drogerie markt GmbH + Co. KG
23780,6,0,CTB Media Inc.
50072,6,0,Talpa TV B.V.
214483,6,0,FiberPower LLC
133159,6,0,Mammoth Media Pty Ltd
211892,6,0,WaveAccess Nordics ApS
52180,6,0,Nikolay Victorovich Kucheruk PE
50620,6,0,Blue Networks Technologies SARL
53865,6,0,"Peer-Point Services, LLC."
38631,6,0,LY Corporation
196997,6,0,Uni-tel A/S
212236,6,0,Kinescope LLC
210890,6,0,ROKR Services BV
17561,6,0,LARUS Limited
22787,6,0,"ARRIS Technology, Inc."
265816,6,0,DELCO IMAGEN S.A.
11528,6,0,Photronics Inc.
5409,6,0,toplink GmbH
398962,6,0,CONTROLD INC.
48763,6,0,"LLC ""SMART CENTER"""
16101,6,0,Ordipat SAS
16645,6,0,"EPIQ Systems, Inc"
131169,6,0,"# 26, Bannerghatta Road, J. P. Nagar, Phase III"
203689,6,0,NATIONALE-NEDERLANDEN TOWARZYSTWO UBEZPIECZEN NA ZYCIE SA
10615,6,0,UBS AG
200653,6,0,PROVECTIO SAS
214707,6,0,RCell LLC
400494,6,0,Cirrascale Cloud Services LLC
63641,6,0,"Mega Vantage Information Consulting Co., Ltd."
35787,6,0,Miroslaw Backiel
23953,6,0,PT Artha Telekomindo
18081,6,0,"Kintetsu Cable Network Co., Ltd."
49820,6,0,Vitec Memorix B.V.
131386,6,0,Long Van System Solution JSC
150329,6,0,Sensor Dynamics Pty Ltd
11911,6,0,The Bank of New York Mellon Corporation
12,6,0,New York University
40501,6,0,"SoundStack Technologies, LLC"
266280,6,0,Saga Internet
44943,6,0,Ramtel Ltd.
50144,6,0,Unimatrix IT Solutions Kft.
198335,6,0,TRANSATEL SAS
36591,6,0,PixelRiver
34545,6,0,Webinar Tehnologii OOO
205678,6,0,Peoplefone AG
213467,6,0,ProAdmin - Lukasz Piwowarczyk
205881,6,0,MAN Truck & Bus SE
61360,6,0,"Special Engineering and Design Bureau ""Orbita"" JSC"
16617,6,0,CISP
214087,6,0,EXO TECHNOLOGIES spol. s r.o.
206182,6,0,Global Com Basilicata s.r.l.
34577,6,0,SKAT TV Ltd.
26178,6,0,AtkinsRealis
206141,6,0,Duisburger Versorgungs- und Verkehrsgesellschaft mbH
398808,6,0,Arch Capital Services LLC
206002,6,0,Scalair SAS
202858,6,0,Alastair Barber
63452,6,0,Velocihost Inc.
15238,6,0,Gates Foundation
61053,6,0,UAB ESNET
44965,6,0,8x8 Inc
15128,6,0,Comwave Telecom Inc.
63859,6,0,PT Eka Mas Republik
53684,6,0,Centre WISP Venture Company
266809,6,0,"NERVICOM, C.A."
38753,6,0,PT Solusindo Bintang Pratama
25837,6,0,DATALINK INFORMATION TECHNOLOGIES INC.
207104,6,0,"""BiZone"" LLC"
133712,6,0,Spectra Technologies India Private Limited
103,6,0,Northwestern University
7138,6,0,"Encompass Digital Media, LLC"
21789,6,0,"Lowe's Companies, Inc."
201650,6,0,Webguru VOF
34066,6,0,Telappliant Limited
197569,6,0,BASED ON WHAT LLC
22006,6,0,PRONSS
397994,6,0,Xactly Corporation
139446,6,0,PT Gonet Teknologi Indonesia
22512,6,0,OpenBSD
36819,6,0,MELALEUCA INC.
9253,6,0,New Media Group Limited
53020,6,0,IDT Brasil Telecomunicações Ltda.
8620,6,0,Alanata a. s.
205111,6,0,ZOHO Corporation B.V
11739,6,0,"Digital Fortress, Inc."
11740,6,0,Progressive Casualty Insurance Company
49106,6,0,Opticom Group AO
50624,6,0,Outscale SASU
134078,6,0,NETPLUZ HOLDINGS PRIVATE LIMITED
49585,6,0,CoreRoute UG
32312,6,0,"Telecommunication Systems, Inc."
46746,6,0,"NTT Managed Services Americas, LLC"
150265,6,0,PT Rajawali Bintang Cemerlang Telkomedia
7503,6,0,"Air Internet Service Co.,Ltd."
40841,6,0,"MARKETAXESS HOLDINGS, INC."
43709,6,0,SilesNet s.r.o.
33257,6,0,Expert Service Providers LLC
13581,6,0,SHI International Corp.
58793,6,0,FUJITSU LIMITED
51698,6,0,"""ActiveHost RU"" LLC"
7867,6,0,TECH DATA CORPORATION
206521,6,0,Technoberg Beheer B.V.
141995,6,0,Contabo Asia Private Limited
52533,6,0,TRADITIO COMPANHIA DE SEGUROS
39378,6,0,servinga GmbH
7201,6,0,Network Edge LLC
47127,6,0,Telemaque SAS
13628,6,0,AMERISOURCEBERGEN
203165,6,0,"Statni pokladna Centrum sdilenych sluzeb, s.p."
207445,6,0,Vincent Maroun
43530,6,0,Limited Liability Company Irtelcom
203547,6,0,NEXT2i SARL
154217,6,0,PT Fiber Akses Nusantara
207234,6,0,Mobile Breitbandnetze GmbH
210667,6,0,Adam Goodenough
4150,6,0,"SupraNet Communications, Inc."
58385,6,0,PT Bank Syariah Mandiri
202736,6,0,WISDOM CLOUD INTERNET TECHNOLOGY PTE. LTD.
62119,6,0,Root SAS
40138,6,0,"Mach Dilemma, LLC"
12625,6,0,Deutsche Boerse AG
39614,6,0,Dawico Deutschland GmbH
31019,6,0,Paulus M. Hoogsteder
199996,6,0,AY TI VI NET LTD
13448,6,0,Forcepoint LLC
39678,6,0,OOO ALL UP NET
4857,6,0,TVP Operations Company
202022,6,0,Flexyz B.V.
47866,6,0,iBrowse SARL
39007,6,0,"UAB ""Balticum TV"""
42676,6,0,Joint Stock Company Smartkom
61866,6,0,INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRO
34442,6,0,BNW TECHNOLOGY LTD
6681,6,0,GIVEME CLOUD SP Z O O
35378,6,0,Sat Film Sp. z o.o.
41073,6,0,Raidio Teilifis Eireann
41405,6,0,Altinea SAS
328475,6,0,AFRIQ NETWORK SOLUTIONS LIMITED
49287,6,0,Melbikomas UAB
215981,6,0,X-Fibre Ltd
400138,6,0,"Databento, Inc."
198101,6,0,"Kooperativa pojistovna, a.s., Vienna Insurance Group"
51553,6,0,Telecom Plus PLC
12243,6,0,Waddell Solutions Group LLC
12512,6,0,CBXNET combox internet GmbH
398969,6,0,"Sphere Entertainment Group, LLC"
19701,6,0,Yodlee Inc.
199902,6,0,Lantmateriet
18701,6,0,ConocoPhillips Company
22612,6,0,"Namecheap, Inc."
206548,6,0,ZCOM.cz s.r.o
203554,6,0,Louis Vuitton Malletier SA
59985,6,0,SAM Office B.V.
2594,6,0,CSI Piemonte
30150,6,0,Exegy Incorporated
19936,6,0,Gordon Food Service
47740,6,0,"OAO ""UBRiR"""
141039,6,0,PacketHub S.A.
38754,6,0,PT Primedia Armoekadata Internet
17961,6,0,"mitene internet co., ltd."
50427,6,0,Orion Telecom LLC
210165,6,0,VIDEAS SAS
11961,6,0,Mid-Rivers Telephone Cooperative
55032,6,0,The Jackson Laboratory
58627,6,0,OneAsia Network Limited
266364,6,0,RABELO FLORES SERVIÇOS DE MULTIMIDIA EIRELI-IGBWEB
13039,6,0,Global Village GmbH
36914,6,0,Kenya Education Network
30286,6,0,ThreatMetrix Inc.
54855,6,0,Interface Security Systems LLC
38628,6,0,HIMEJI CABLE TELEVISION CORPORATION
45530,6,0,Agoda Company Pte. Ltd.
208223,6,0,SHU-HAO TUNG
196736,6,0,QUOTIX LTD
29028,6,0,DirectVPS B.V.
35278,6,0,SPRINTHOST.RU LLC
18692,6,0,Neuberger Berman
24432,6,0,Robi Axiata
53052,6,0,MULTIVELOX SERVICOS DE PROVEDOR DE ACESSO A INTERN
400110,6,0,Anuvu Operations LLC
27400,6,0,Clearfly Communications
206048,6,0,Giganet - Instalacje Mariusz Zmyslowski
198402,6,0,Valentin Flueckiger trading as FlowHardware
28852,6,0,"Aeris Communications, INC."
35421,6,0,Pink Elephant B.V.
198554,6,0,8X8 UK Limited
25441,6,0,Imagine Communications Group Limited
14579,6,0,"Edward D. Jones & Co., L.P."
55003,6,0,Columbia Wireless Inc
271353,6,0,JJ PowerNet
216139,6,0,Iron Hosting Centre LTD
64404,6,0,Stichting EventInfra
57169,6,0,EDIS GmbH
198259,6,0,ECOM SERVICE AD
59689,6,0,Code40 SAS
134677,6,0,Dromatics Systems Pte Ltd
7219,6,0,"Tulix Systems, Inc."
393339,6,0,Consilio
206755,6,0,Netcube Ltd.
48128,6,0,Obyedinyonniye Lokalniye Seti Ltd.
264249,6,0,Lyra Network Telecomunicações LTDA
262210,6,0,VIETTEL PERÚ S.A.C.
53943,6,0,Paylocity Corporation
199421,6,0,MTI Teleport Muenchen GmbH Gesellschaft fur Satellitenubertragungen
214266,6,0,ZERODESK LTD
11377,6,0,"SendGrid, Inc."
199710,6,0,DAZN MEDIA SERVICES LIMITED
39560,6,0,KT-NET Communications GmbH
59933,6,0,Sensical Services Limited
53017,6,0,REDE NOVO TEMPO DE COMUNICAÇÃO
395092,6,0,Shock Hosting LLC
214271,6,0,ICONIC PROTECH LTD
21525,6,0,Seattle Public Library
58381,6,0,PT Wowrack Indonesia Company
56718,6,0,Redshelf Ltd
5459,6,0,London Internet Exchange Ltd.
43942,6,0,Grifonline S.r.l.
53620,6,0,"Pinterest, Inc."
214618,6,0,Hack The Box Single Member Private Company
36180,6,0,Cisco IoT
396507,6,0,Emerald Onion
42310,6,0,IE Domain Registry CLG
10411,6,0,Environmental Systems Research Institute
219079,6,0,Eko Andri Prasetyo
201379,6,0,Christian Hofstede-Kuhn
42892,6,0,PE Filimonov Boris Yurievich
25455,6,0,Guardfox SRL
26873,6,0,QCOL INC
23628,6,0,Academic newtown Community Cable Service
402366,6,0,Soheil Digital Solutions Ltd.
55244,6,0,"Blue Origin Enterprises, L.P."
207740,6,0,Youssef Hamed
212994,6,0,MEDIA INVESTCOM LLC
197696,6,0,Evolix SARL
197727,6,0,KPN B.V.
328578,6,0,KEMNET TECHNOLOGIES LIMITED
214809,6,0,Jere Kiitola trading as Stocade
60522,6,0,KomMITT-Ratingen GmbH
17707,6,0,NHN Techorus Corp
47648,6,0,NOREST SERVICES SAS
38333,6,0,Symbio Networks
54092,6,0,"DRW Holdings, LLC"
30030,6,0,Walmart Inc.
200976,6,0,Lifestream Ltd
27647,6,0,"Weebly, Inc."
27747,6,0,Telecentro S.A.
214036,6,0,"Ultahost, Inc."
199109,6,0,Guy Fenn-Newbury
22674,6,0,"Southern Wine & Spirits of America, Inc."
18018,6,0,Gamebuilders Inc.
395657,6,0,"Hoplite Industries, Inc."
394869,6,0,Asia Pacific Network Corporation
17514,6,0,Otsuka Corp.
18725,6,0,PVH Corp.
50172,6,0,Regie Autonome Des Transports Parisiens
47898,6,0,RPC HomeNet Ltd.
150345,6,0,Proactivity Group Limited
59463,6,0,VISION 2008 Ltd.
40459,6,0,Saddleback Communications
17579,6,0,KISTI
394984,6,0,"Fragomen, Del Rey, Bernsen & Loewy, LLP"
216253,6,0,Interhive OU
36231,6,0,"Tempest Hosting, LLC"
53985,6,0,DODGE & COX
10982,6,0,"TiVo, Inc."
33359,6,0,COWEN EXECUTION SERVICES LLC.
205555,6,0,SNCF Connect & Tech Services SASU
13849,6,0,Blockinetic LLC
44733,6,0,Diederik Focko de Zee
23274,6,0,Priceline.com
28709,6,0,LLC VK
60893,6,0,Art of Automation B.V.
16037,6,0,AB Tetra Pak
268786,6,0,LINE FIBRA TELECOM LTDA
212109,6,0,Squirrel Internet Ltd
213052,6,0,Bram Wittendorp trading as BittenBytes
44291,6,0,Infomir LLC
30303,6,0,"Ooma, Inc."
153913,6,0,Check Point Software Technologies India PVT LTD.
208420,6,0,XTB S.A.
199452,6,0,MS3 Networks Ltd
48467,6,0,"""Pronet"" LLC"
17450,6,0,PT Bank Central Asia Tbk
28075,6,0,ARLINK S.A.
16168,6,0,GENETSIS PARTNERS SL
396984,6,0,Stage2Data Inc.
24689,6,0,JSC Rosin.telekom
207941,6,0,JITEN PATHY
31449,6,0,BELCENTER SA
52016,6,0,JSC ADFACT
897,6,0,"Turtle Rock Studios, Inc."
21639,6,0,Blue Cross Blue Shield Of Louisiana
203346,6,0,Proper Support LLP
5080,6,0,Aramco
32879,6,0,State of Nevada Legislature
10146,6,0,Ford Motor Company
205369,6,0,LI YIRAN
131923,6,0,MCAT Ltd.
1120,6,0,ACONET
17939,6,0,"miyazaki cabletelevision network Co.,LTD"
14693,6,0,Baptist Health
393950,6,0,Xiber
201126,6,0,CDW Ltd
203568,6,0,Airband Community Internet Ltd
54198,6,0,Videotron Ltee
8161,6,0,"Insight Direct USA, Inc."
209347,6,0,FNorden e.V. - Freifunk Hannover
31404,6,0,LYCATEL DISTRIBUTION UK LIMITED
150289,6,0,Sun Yanzheng
35399,6,0,Online50 Limited
49825,6,0,Lantek LLC
210644,6,0,Aéza International Limited
51343,6,0,Telecom Service LLC
40410,6,0,FRIT 
52947,6,0,PARAOPEBANET PROVEDOR LTDA
63311,6,0,"20C, LLC"
33835,6,0,WEACCESS GROUP S.A.
6895,6,0,ASOCIACION ESPANIX
60119,6,0,Ediniy Operator Svyazi LLC
6250,6,0,"NeoNova Network Services, LLC"
400818,6,0,Ausra LLC
211729,6,0,Yiming Zhang
9092,6,0,Open Systems AG
31923,6,0,The Auto Club Group
142553,6,0,Airs Project Private Network Main
199391,6,0,One System Integration LTD
328411,6,0,Gulfsat Madagascar
35030,6,0,Comfone AG
38260,6,0,Transaction Network Services AS for Asia Pac
25917,6,0,ROCKWELL AUTOMATION Inc.
38965,6,0,Rick van der Sterren trading as HostIn
26673,6,0,"Uber Technologies, Inc"
202566,6,0,questnet GmbH
10000,6,0,Nagasaki Cable Media Inc.
60098,6,0,Filippov Aleksei Vladilenovich
16926,6,0,KittyTransit LLC
50295,6,0,Triple IT BV
52341,6,0,WOM SpA
202191,6,0,Katoen Natie
51409,6,0,Sipsynergy Limited
34300,6,0,Internet-Cosmos LLC
23954,6,0,PT Bank Mandiri (Persero) Tbk
6456,6,0,Altopia Corporation
24740,6,0,NTT DATA Business Solutions sp. z o.o.
34966,6,0,Ralf Bender
205915,6,0,Pinkroccade HealthCare B.V.
27924,6,0,AMPLIA COMMUNICATIONS LTD.
205668,6,0,Green Mini host BV
16652,6,0,Riseup Networks
122,6,0,UPMC
49627,6,0,Speakup B.V
13745,6,0,"Ventus Networks, LLC"
11857,6,0,"Money Services, Inc."
9374,6,0,EDION Corporation
131958,6,0,"Tama Cable Network Co.,Ltd."
10690,6,0,NETSCOUT SYSTEMS INC.
50060,6,0,Annet Ltd.
152586,6,0,Kuroit
199811,6,0,Wifx SA
20924,6,0,LUTECH S.P.A.
41231,6,0,Canonical Group Limited
55569,6,0,Criteo APAC
22056,6,0,Sitel
29513,6,0,Foliateam Operateur SAS
9595,6,0,NTT-ME Corporation
394449,6,0,"FyberCom, LLC"
41135,6,0,Voxbone SA
138860,6,0,PT Jaya Lintas Indonesia
22191,6,0,"Wilkes Communications, Inc."
30931,6,0,IG Index Ltd.
12850,6,0,Retelit Digital Services S.p.A.
17017,6,0,campuscolo.com
35426,6,0,NXT Initiative SAS
9294,6,0,GNET INC.
51345,6,0,HUGO REGIBO
31178,6,0,Celeonet SAS
20911,6,0,Net-Surf.net Ltd.
60781,6,0,LeaseWeb Netherlands B.V.
51865,6,0,DIDWW Ireland Limited
55391,6,0,INTERNET MULTIFEED CO.
26533,6,0,STiBaRC
205530,6,0,DE-CIX Management GmbH
25896,6,0,IPC Network Services Inc.
43566,6,0,tyntec GmbH
198551,6,0,REZOCEAN SAS
26329,6,0,InServer Networks
210171,6,0,"LLC ""AVP-Technology"""
32869,6,0,"Silver Star Telecom, LLC"
213550,6,0,Jon Radel
22098,6,0,"The Capital Group Companies, Inc."
138005,6,0,LENOVO (AUSTRALIA & NEW ZEALAND) PTY LIMITED
21743,6,0,Atlas Networks Corporation
133012,6,0,Cocoa Oriental Network Limited
63182,6,0,"RapidScale, Inc"
197155,6,0,Artnet Sp. z o.o.
32277,6,0,TBayTel
21577,6,0,TOLEDO TELEPHONE CO INC
59956,6,0,"PP ""Lurenet"""
57483,6,0,Ian Chilton
44212,6,0,Adelphi Net1 Ltd
31942,6,0,HyperFiber
213671,6,0,Vision Fibre Media Ltd.
22024,6,0,"Splunk, Inc."
26704,6,0,Open Text Corporation
29990,6,0,Xandr Inc.
210562,6,0,WURZELLOS LLC
214380,6,0,Tim de Boer trading as tim427.net
48417,6,0,ITS akciova spolecnost
219271,6,0,Mathias Jellesmark Fiskbaek trading as Beriffa Group
394265,6,0,Box.com
47286,6,0,OTS Ltd.
393316,6,0,"Clearpool Technologies, LLC"
200184,6,0,Surfboard Holding BV
16189,6,0,KLEE SA
30900,6,0,Sternforth Ltd. trading as WebWorld
199839,6,0,MikeNetworks S.a r.l.-S.
51444,6,0,IT Lite LLC
134366,6,0,Cloud Computing HK Limited
210250,6,0,K Media Tech Ltd.
214344,6,0,Hanxun Xu
139468,6,0,DC Communications Inc.
62404,6,0,MicFinance Plus LLC
15224,6,0,Adobe Inc.
213050,6,0,Nedap N.V.
28665,6,0,PREDIALNET FIBRA
8918,6,0,Coolwave Communications Limited
205892,6,0,Nomical Ltd
141109,6,0,PT Omni Cloud Indonesia
7246,6,0,Bristol-Myers Squibb Company
214173,6,0,Sever Telecom JSC
36062,6,0,"DoubleVerify, Inc."
36329,6,0,"Intrado Life & Safety, Inc."
50326,6,0,INTERNET PROTOCOL TELECOM LTD
28959,6,0,Vitol Services Ltd
211869,6,0,Nicholis du Toit
32402,6,0,Tower Research Capital LLC
208844,6,0,VTech Electronics Europe B.V.
39931,6,0,FRANCHE COMTE NET SAS
25085,6,0,ALUE LTD
400719,6,0,RJN Services
43927,6,0,HOSTERION SRL
15817,6,0,Mittwald GmbH
33168,6,0,INLAND IMAGING L.L.C.
6717,6,0,Internet Central Limited
204911,6,0,Digitale Partizipation e.V.
22683,6,0,Koninklijke Philips N.V.
210320,6,0,Cedric Hoogendoorn
25068,6,0,Konica Minolta Business Solutions Europe GmbH
199592,6,0,WAHYU
206660,6,0,Sphere Telecom SARL
